batter_id,batter_name,bowler_id,bowler_name,balls_faced,runs_scored,dismissals,strike_rate,4s,6s
PLY_0564,Shimron Hetmyer,PLY_0616,T Natarajan,32,47,2,147,2,3
PLY_0564,Shimron Hetmyer,PLY_0374,Mitchell Starc,6,11,0,183,1,0
PLY_0564,Shimron Hetmyer,PLY_0254,Jason Holder,18,47,0,261,6,3
PLY_0564,Shimron Hetmyer,PLY_0478,Rashid Khan,61,86,3,141,4,7
PLY_0564,Shimron Hetmyer,PLY_0466,Rahul Tewatia,7,5,0,71,0,0
PLY_0564,Shimron Hetmyer,PLY_0673,Washington Sundar,4,4,0,100,0,0
PLY_0564,Shimron Hetmyer,PLY_0075,Arshad Khan,2,6,1,300,0,1
PLY_0564,Shimron Hetmyer,PLY_0709,Ashok Sharma,2,4,1,200,1,0
PLY_0564,Shimron Hetmyer,PLY_0711,Kulwant Khejroliya,7,8,0,114,1,0
PLY_0564,Shimron Hetmyer,PLY_0383,Mohammed Siraj,35,48,2,137,5,2
PLY_0564,Shimron Hetmyer,PLY_0445,Prasidh Krishna,13,20,1,154,1,2
PLY_0564,Shimron Hetmyer,PLY_0282,Kagiso Rabada,5,12,0,240,1,1
PLY_0564,Shimron Hetmyer,PLY_0520,Sai Kishore,6,10,0,167,0,1
PLY_0564,Shimron Hetmyer,PLY_0258,Jayant Yadav,9,17,0,189,3,0
PLY_0564,Shimron Hetmyer,PLY_0120,Cameron Green,6,9,0,150,0,1
PLY_0564,Shimron Hetmyer,PLY_0604,Sunil Narine,18,23,0,128,1,2
PLY_0564,Shimron Hetmyer,PLY_0651,Vaibhav Arora,2,3,0,150,0,0
PLY_0564,Shimron Hetmyer,PLY_0293,Kartik Tyagi,16,35,1,219,3,3
PLY_0564,Shimron Hetmyer,PLY_0718,Matheesha Pathirana,12,8,1,67,1,0
PLY_0564,Shimron Hetmyer,PLY_0719,Prashant Solanki,3,4,1,133,1,0
PLY_0564,Shimron Hetmyer,PLY_0672,Wanindu Hasaranga,15,14,1,93,2,0
PLY_0564,Shimron Hetmyer,PLY_0541,Shahbaz Ahmed,2,1,0,50,0,0
PLY_0564,Shimron Hetmyer,PLY_0723,Akash Singh,3,8,0,267,0,1
PLY_0564,Shimron Hetmyer,PLY_0088,Avesh Khan,9,18,2,200,0,2
PLY_0564,Shimron Hetmyer,PLY_0066,Anrich Nortje,9,17,0,189,0,2
PLY_0564,Shimron Hetmyer,PLY_0452,Prince Yadav,5,10,0,200,2,0
PLY_0564,Shimron Hetmyer,PLY_0214,Hardik Pandya,17,21,1,124,3,0
PLY_0564,Shimron Hetmyer,PLY_0555,Shardul Thakur,11,10,0,91,0,0
PLY_0564,Shimron Hetmyer,PLY_0637,Trent Boult,6,8,1,133,1,0
PLY_0564,Shimron Hetmyer,PLY_0256,Jasprit Bumrah,19,11,4,58,0,0
PLY_0564,Shimron Hetmyer,PLY_0163,Deepak Chahar,4,2,0,50,0,0
PLY_0564,Shimron Hetmyer,PLY_0733,AM Ghazanfar,1,1,0,100,0,0
PLY_0564,Shimron Hetmyer,PLY_0094,Azmatullah Omarzai,6,8,1,133,1,0
PLY_0564,Shimron Hetmyer,PLY_0351,Marco Jansen,5,6,0,120,1,0
PLY_0564,Shimron Hetmyer,PLY_0352,Marcus Stoinis,2,1,0,50,0,0
PLY_0564,Shimron Hetmyer,PLY_0076,Arshdeep Singh,36,54,1,150,3,4
PLY_0564,Shimron Hetmyer,PLY_0693,Yuzvendra Chahal,5,3,0,60,0,0
PLY_0564,Shimron Hetmyer,PLY_0328,Lockie Ferguson,14,26,0,186,0,3
PLY_0564,Shimron Hetmyer,PLY_0218,Harpreet Brar,2,1,0,50,0,0
PLY_0564,Shimron Hetmyer,PLY_0485,Ravindra Jadeja,4,4,0,100,0,0
PLY_0564,Shimron Hetmyer,PLY_0267,Jofra Archer,5,0,0,0,0,0
PLY_0564,Shimron Hetmyer,PLY_0639,Tushar Deshpande,12,21,0,175,2,1
PLY_0564,Shimron Hetmyer,PLY_0481,Ravi Bishnoi,9,4,1,44,0,0
PLY_0564,Shimron Hetmyer,PLY_0530,Sandeep Sharma,8,10,0,125,1,0
PLY_0564,Shimron Hetmyer,PLY_0655,Venkatesh Iyer,2,1,1,50,0,0
PLY_0564,Shimron Hetmyer,PLY_0305,Krunal Pandya,7,10,1,143,1,0
PLY_0564,Shimron Hetmyer,PLY_0273,Josh Hazlewood,12,15,1,125,1,1
PLY_0564,Shimron Hetmyer,PLY_0109,Bhuvneshwar Kumar,36,53,2,147,1,5
PLY_0564,Shimron Hetmyer,PLY_0014,Abhishek Sharma,5,3,1,60,0,0
PLY_0564,Shimron Hetmyer,PLY_0222,Harshal Patel,41,55,1,134,3,3
PLY_0564,Shimron Hetmyer,PLY_0566,Shivam Mavi,12,13,0,108,1,0
PLY_0564,Shimron Hetmyer,PLY_0432,Pat Cummins,13,17,0,131,0,1
PLY_0564,Shimron Hetmyer,PLY_0259,Jaydev Unadkat,1,4,0,400,1,0
PLY_0564,Shimron Hetmyer,PLY_0026,Aiden Markram,5,2,0,40,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0067,Anshul Kamboj,15,15,1,100,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0251,Jamie Overton,2,5,0,250,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0360,Matthew Short,1,1,0,100,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0301,Khaleel Ahmed,40,65,2,163,13,1
PLY_0684,Yashasvi Jaiswal,PLY_0462,Rahul Chahar,23,37,1,161,2,2
PLY_0684,Yashasvi Jaiswal,PLY_0700,Matt Henry,20,32,0,160,2,2
PLY_0684,Yashasvi Jaiswal,PLY_0591,Spencer Johnson,14,22,0,157,3,1
PLY_0684,Yashasvi Jaiswal,PLY_0392,Mukesh Choudhary,12,22,0,183,5,0
PLY_0684,Yashasvi Jaiswal,PLY_0419,Noor Ahmad,6,3,0,50,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0089,Axar Patel,21,31,0,148,6,0
PLY_0684,Yashasvi Jaiswal,PLY_0186,Dushmantha Chameera,10,22,0,220,3,1
PLY_0684,Yashasvi Jaiswal,PLY_0306,Kuldeep Yadav,12,19,1,158,0,2
PLY_0684,Yashasvi Jaiswal,PLY_0393,Mukesh Kumar,16,17,2,106,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0616,T Natarajan,11,10,1,91,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0374,Mitchell Starc,18,26,0,144,4,1
PLY_0684,Yashasvi Jaiswal,PLY_0254,Jason Holder,10,7,0,70,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0478,Rashid Khan,27,28,1,104,3,0
PLY_0684,Yashasvi Jaiswal,PLY_0673,Washington Sundar,15,28,0,187,3,1
PLY_0684,Yashasvi Jaiswal,PLY_0075,Arshad Khan,9,19,2,211,3,1
PLY_0684,Yashasvi Jaiswal,PLY_0709,Ashok Sharma,4,2,0,50,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0383,Mohammed Siraj,60,79,1,132,12,3
PLY_0684,Yashasvi Jaiswal,PLY_0445,Prasidh Krishna,20,46,0,230,6,2
PLY_0684,Yashasvi Jaiswal,PLY_0282,Kagiso Rabada,24,25,2,104,2,1
PLY_0684,Yashasvi Jaiswal,PLY_0235,Ishant Sharma,5,7,0,140,0,1
PLY_0684,Yashasvi Jaiswal,PLY_0258,Jayant Yadav,5,10,0,200,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0120,Cameron Green,12,15,1,125,2,1
PLY_0684,Yashasvi Jaiswal,PLY_0604,Sunil Narine,8,11,0,138,0,1
PLY_0684,Yashasvi Jaiswal,PLY_0069,Anukul Roy,2,1,0,50,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0651,Vaibhav Arora,15,26,1,173,1,3
PLY_0684,Yashasvi Jaiswal,PLY_0718,Matheesha Pathirana,9,5,0,56,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0719,Prashant Solanki,4,8,1,200,0,1
PLY_0684,Yashasvi Jaiswal,PLY_0645,Umran Malik,6,7,0,117,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0672,Wanindu Hasaranga,5,5,0,100,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0371,Mitchell Marsh,4,3,1,75,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0541,Shahbaz Ahmed,8,17,1,213,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0723,Akash Singh,17,39,0,229,8,1
PLY_0684,Yashasvi Jaiswal,PLY_0088,Avesh Khan,19,27,1,142,4,0
PLY_0684,Yashasvi Jaiswal,PLY_0066,Anrich Nortje,17,13,1,76,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0452,Prince Yadav,10,10,0,100,0,1
PLY_0684,Yashasvi Jaiswal,PLY_0724,Digvesh Rathi,13,15,0,115,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0214,Hardik Pandya,18,12,1,67,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0373,Mitchell Santner,8,11,0,138,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0555,Shardul Thakur,29,58,0,200,11,1
PLY_0684,Yashasvi Jaiswal,PLY_0625,Tilak Varma,2,5,0,250,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0637,Trent Boult,17,37,2,218,2,4
PLY_0684,Yashasvi Jaiswal,PLY_0256,Jasprit Bumrah,24,29,1,121,2,2
PLY_0684,Yashasvi Jaiswal,PLY_0163,Deepak Chahar,13,28,1,215,5,1
PLY_0684,Yashasvi Jaiswal,PLY_0733,AM Ghazanfar,5,10,0,200,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0351,Marco Jansen,30,56,1,187,7,3
PLY_0684,Yashasvi Jaiswal,PLY_0352,Marcus Stoinis,25,35,3,140,1,3
PLY_0684,Yashasvi Jaiswal,PLY_0076,Arshdeep Singh,39,58,2,149,9,1
PLY_0684,Yashasvi Jaiswal,PLY_0680,Xavier Bartlett,6,12,0,200,3,0
PLY_0684,Yashasvi Jaiswal,PLY_0693,Yuzvendra Chahal,13,19,0,146,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0328,Lockie Ferguson,14,16,1,114,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0218,Harpreet Brar,19,19,2,100,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0741,Vijaykumar Vyshak,3,1,0,33,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0485,Ravindra Jadeja,13,21,0,162,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0267,Jofra Archer,11,21,0,191,0,3
PLY_0684,Yashasvi Jaiswal,PLY_0639,Tushar Deshpande,12,15,2,125,1,1
PLY_0684,Yashasvi Jaiswal,PLY_0313,Kwena Maphaka,6,10,1,167,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0481,Ravi Bishnoi,15,14,0,93,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0530,Sandeep Sharma,31,53,1,171,8,2
PLY_0684,Yashasvi Jaiswal,PLY_0690,Yudhvir Singh,5,15,0,300,2,1
PLY_0684,Yashasvi Jaiswal,PLY_0305,Krunal Pandya,12,14,0,117,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0506,Romario Shepherd,3,1,1,33,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0273,Josh Hazlewood,38,93,4,245,11,7
PLY_0684,Yashasvi Jaiswal,PLY_0109,Bhuvneshwar Kumar,61,102,0,167,14,5
PLY_0684,Yashasvi Jaiswal,PLY_0614,Swapnil Singh,7,10,0,143,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0759,Nuwan Thushara,8,14,0,175,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0324,Liam Livingstone,10,15,0,150,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0417,Nitish Kumar Reddy,4,9,0,225,1,0
PLY_0684,Yashasvi Jaiswal,PLY_0222,Harshal Patel,16,15,1,94,0,1
PLY_0684,Yashasvi Jaiswal,PLY_0566,Shivam Mavi,11,9,1,82,2,0
PLY_0684,Yashasvi Jaiswal,PLY_0432,Pat Cummins,14,27,0,193,4,1
PLY_0684,Yashasvi Jaiswal,PLY_0259,Jaydev Unadkat,7,6,0,86,0,0
PLY_0684,Yashasvi Jaiswal,PLY_0026,Aiden Markram,6,15,0,250,0,2
PLY_0170,Dhruv Jurel,PLY_0067,Anshul Kamboj,5,9,1,180,2,0
PLY_0170,Dhruv Jurel,PLY_0251,Jamie Overton,4,9,0,225,2,0
PLY_0170,Dhruv Jurel,PLY_0301,Khaleel Ahmed,2,1,0,50,0,0
PLY_0170,Dhruv Jurel,PLY_0462,Rahul Chahar,5,11,0,220,0,1
PLY_0170,Dhruv Jurel,PLY_0591,Spencer Johnson,4,1,0,25,0,0
PLY_0170,Dhruv Jurel,PLY_0419,Noor Ahmad,12,18,2,150,3,0
PLY_0170,Dhruv Jurel,PLY_0089,Axar Patel,3,3,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0306,Kuldeep Yadav,9,12,0,133,1,0
PLY_0170,Dhruv Jurel,PLY_0393,Mukesh Kumar,4,12,0,300,1,1
PLY_0170,Dhruv Jurel,PLY_0616,T Natarajan,10,7,0,70,1,0
PLY_0170,Dhruv Jurel,PLY_0374,Mitchell Starc,4,4,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0478,Rashid Khan,20,26,1,130,2,1
PLY_0170,Dhruv Jurel,PLY_0075,Arshad Khan,2,2,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0709,Ashok Sharma,12,16,0,133,1,1
PLY_0170,Dhruv Jurel,PLY_0711,Kulwant Khejroliya,3,4,0,133,1,0
PLY_0170,Dhruv Jurel,PLY_0383,Mohammed Siraj,16,35,1,219,4,2
PLY_0170,Dhruv Jurel,PLY_0445,Prasidh Krishna,7,12,0,171,0,1
PLY_0170,Dhruv Jurel,PLY_0282,Kagiso Rabada,7,10,0,143,0,1
PLY_0170,Dhruv Jurel,PLY_0120,Cameron Green,3,1,0,33,0,0
PLY_0170,Dhruv Jurel,PLY_0604,Sunil Narine,3,1,1,33,0,0
PLY_0170,Dhruv Jurel,PLY_0651,Vaibhav Arora,2,2,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0718,Matheesha Pathirana,9,26,0,289,2,2
PLY_0170,Dhruv Jurel,PLY_0541,Shahbaz Ahmed,4,9,0,225,2,0
PLY_0170,Dhruv Jurel,PLY_0723,Akash Singh,3,2,1,67,0,0
PLY_0170,Dhruv Jurel,PLY_0088,Avesh Khan,5,5,1,100,0,0
PLY_0170,Dhruv Jurel,PLY_0066,Anrich Nortje,3,5,1,167,1,0
PLY_0170,Dhruv Jurel,PLY_0452,Prince Yadav,1,1,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0214,Hardik Pandya,1,1,0,100,0,0
PLY_0170,Dhruv Jurel,PLY_0140,Corbin Bosch,1,0,0,0,0,0
PLY_0170,Dhruv Jurel,PLY_0555,Shardul Thakur,8,12,0,150,0,1
PLY_0170,Dhruv Jurel,PLY_0256,Jasprit Bumrah,5,2,0,40,0,0
PLY_0170,Dhruv Jurel,PLY_0733,AM Ghazanfar,3,2,1,67,0,0
PLY_0170,Dhruv Jurel,PLY_0094,Azmatullah Omarzai,11,24,0,218,1,2
PLY_0170,Dhruv Jurel,PLY_0351,Marco Jansen,2,1,1,50,0,0
PLY_0170,Dhruv Jurel,PLY_0352,Marcus Stoinis,4,12,0,300,1,1
PLY_0170,Dhruv Jurel,PLY_0076,Arshdeep Singh,14,29,0,207,3,2
PLY_0170,Dhruv Jurel,PLY_0693,Yuzvendra Chahal,10,13,0,130,1,1
PLY_0170,Dhruv Jurel,PLY_0328,Lockie Ferguson,2,1,0,50,0,0
PLY_0170,Dhruv Jurel,PLY_0218,Harpreet Brar,6,4,0,67,0,0
PLY_0170,Dhruv Jurel,PLY_0485,Ravindra Jadeja,9,13,0,144,1,1
PLY_0170,Dhruv Jurel,PLY_0639,Tushar Deshpande,10,21,1,210,1,2
PLY_0170,Dhruv Jurel,PLY_0481,Ravi Bishnoi,4,9,0,225,0,1
PLY_0170,Dhruv Jurel,PLY_0305,Krunal Pandya,33,34,0,103,2,1
PLY_0170,Dhruv Jurel,PLY_0506,Romario Shepherd,8,14,0,175,0,1
PLY_0170,Dhruv Jurel,PLY_0754,Abhinandan Singh,12,35,0,292,5,2
PLY_0170,Dhruv Jurel,PLY_0273,Josh Hazlewood,14,10,1,71,1,0
PLY_0170,Dhruv Jurel,PLY_0109,Bhuvneshwar Kumar,17,32,0,188,3,1
PLY_0170,Dhruv Jurel,PLY_0014,Abhishek Sharma,19,32,0,168,4,1
PLY_0170,Dhruv Jurel,PLY_0222,Harshal Patel,12,13,1,108,0,1
PLY_0170,Dhruv Jurel,PLY_0432,Pat Cummins,20,37,1,185,5,2
PLY_0170,Dhruv Jurel,PLY_0026,Aiden Markram,2,7,0,350,0,1
PLY_0652,Vaibhav Suryavanshi,PLY_0067,Anshul Kamboj,9,20,1,222,3,1
PLY_0652,Vaibhav Suryavanshi,PLY_0301,Khaleel Ahmed,6,10,0,167,2,0
PLY_0652,Vaibhav Suryavanshi,PLY_0700,Matt Henry,6,19,0,317,1,2
PLY_0652,Vaibhav Suryavanshi,PLY_0419,Noor Ahmad,12,38,0,317,2,4
PLY_0652,Vaibhav Suryavanshi,PLY_0478,Rashid Khan,10,13,1,130,1,1
PLY_0652,Vaibhav Suryavanshi,PLY_0673,Washington Sundar,4,16,0,400,1,2
PLY_0652,Vaibhav Suryavanshi,PLY_0709,Ashok Sharma,3,11,0,367,1,1
PLY_0652,Vaibhav Suryavanshi,PLY_0383,Mohammed Siraj,12,17,0,142,2,1
PLY_0652,Vaibhav Suryavanshi,PLY_0445,Prasidh Krishna,8,8,1,100,0,1
PLY_0652,Vaibhav Suryavanshi,PLY_0282,Kagiso Rabada,10,10,0,100,2,0
PLY_0652,Vaibhav Suryavanshi,PLY_0235,Ishant Sharma,9,27,0,300,2,3
PLY_0652,Vaibhav Suryavanshi,PLY_0651,Vaibhav Arora,2,4,1,200,1,0
PLY_0652,Vaibhav Suryavanshi,PLY_0718,Matheesha Pathirana,5,3,0,60,0,0
PLY_0652,Vaibhav Suryavanshi,PLY_0088,Avesh Khan,3,11,0,367,1,1
PLY_0652,Vaibhav Suryavanshi,PLY_0724,Digvesh Rathi,5,8,0,160,0,1
PLY_0652,Vaibhav Suryavanshi,PLY_0214,Hardik Pandya,2,2,0,100,0,0
PLY_0652,Vaibhav Suryavanshi,PLY_0555,Shardul Thakur,9,25,1,278,1,3
PLY_0652,Vaibhav Suryavanshi,PLY_0637,Trent Boult,3,7,0,233,0,1
PLY_0652,Vaibhav Suryavanshi,PLY_0256,Jasprit Bumrah,5,13,0,260,0,2
PLY_0652,Vaibhav Suryavanshi,PLY_0163,Deepak Chahar,2,0,1,0,0,0
PLY_0652,Vaibhav Suryavanshi,PLY_0351,Marco Jansen,7,16,0,229,1,2
PLY_0652,Vaibhav Suryavanshi,PLY_0076,Arshdeep Singh,6,16,0,267,1,2
PLY_0652,Vaibhav Suryavanshi,PLY_0218,Harpreet Brar,3,8,1,267,2,0
PLY_0652,Vaibhav Suryavanshi,PLY_0485,Ravindra Jadeja,5,14,0,280,0,2
PLY_0652,Vaibhav Suryavanshi,PLY_0481,Ravi Bishnoi,4,5,0,125,1,0
PLY_0652,Vaibhav Suryavanshi,PLY_0305,Krunal Pandya,4,8,1,200,0,1
PLY_0652,Vaibhav Suryavanshi,PLY_0754,Abhinandan Singh,5,15,0,300,2,1
PLY_0652,Vaibhav Suryavanshi,PLY_0273,Josh Hazlewood,4,18,0,450,3,1
PLY_0652,Vaibhav Suryavanshi,PLY_0109,Bhuvneshwar Kumar,19,39,1,205,3,4
PLY_0652,Vaibhav Suryavanshi,PLY_0026,Aiden Markram,4,2,1,50,0,0
PLY_0183,Donovan Ferreira,PLY_0301,Khaleel Ahmed,2,1,0,50,0,0
PLY_0183,Donovan Ferreira,PLY_0462,Rahul Chahar,3,1,0,33,0,0
PLY_0183,Donovan Ferreira,PLY_0306,Kuldeep Yadav,1,0,1,0,0,0
PLY_0183,Donovan Ferreira,PLY_0709,Ashok Sharma,2,1,0,50,0,0
PLY_0183,Donovan Ferreira,PLY_0445,Prasidh Krishna,1,0,0,0,0,0
PLY_0183,Donovan Ferreira,PLY_0282,Kagiso Rabada,1,0,1,0,0,0
PLY_0183,Donovan Ferreira,PLY_0235,Ishant Sharma,2,1,1,50,0,0
PLY_0183,Donovan Ferreira,PLY_0222,Harshal Patel,2,2,1,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0565,Shivam Dube,4,1,0,25,0,0
PLY_0485,Ravindra Jadeja,PLY_0301,Khaleel Ahmed,18,24,0,133,2,1
PLY_0485,Ravindra Jadeja,PLY_0462,Rahul Chahar,34,29,1,85,0,1
PLY_0485,Ravindra Jadeja,PLY_0576,Shreyas Gopal,6,4,0,67,0,0
PLY_0485,Ravindra Jadeja,PLY_0700,Matt Henry,4,7,0,175,1,0
PLY_0485,Ravindra Jadeja,PLY_0089,Axar Patel,20,29,1,145,3,1
PLY_0485,Ravindra Jadeja,PLY_0186,Dushmantha Chameera,3,7,0,233,1,0
PLY_0485,Ravindra Jadeja,PLY_0315,Kyle Jamieson,4,10,0,250,2,0
PLY_0485,Ravindra Jadeja,PLY_0306,Kuldeep Yadav,19,19,1,100,0,1
PLY_0485,Ravindra Jadeja,PLY_0393,Mukesh Kumar,7,9,0,129,1,0
PLY_0485,Ravindra Jadeja,PLY_0616,T Natarajan,32,50,1,156,5,2
PLY_0485,Ravindra Jadeja,PLY_0705,Lungi Ngidi,14,25,0,179,3,1
PLY_0485,Ravindra Jadeja,PLY_0665,Vipraj Nigam,2,2,0,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0374,Mitchell Starc,7,9,0,129,0,0
PLY_0485,Ravindra Jadeja,PLY_0254,Jason Holder,12,25,0,208,2,2
PLY_0485,Ravindra Jadeja,PLY_0478,Rashid Khan,35,23,1,66,1,0
PLY_0485,Ravindra Jadeja,PLY_0466,Rahul Tewatia,9,7,0,78,0,0
PLY_0485,Ravindra Jadeja,PLY_0673,Washington Sundar,4,1,0,25,0,0
PLY_0485,Ravindra Jadeja,PLY_0075,Arshad Khan,4,7,0,175,0,1
PLY_0485,Ravindra Jadeja,PLY_0709,Ashok Sharma,3,1,0,33,0,0
PLY_0485,Ravindra Jadeja,PLY_0711,Kulwant Khejroliya,6,15,1,250,0,2
PLY_0485,Ravindra Jadeja,PLY_0383,Mohammed Siraj,39,49,0,126,3,1
PLY_0485,Ravindra Jadeja,PLY_0445,Prasidh Krishna,19,35,0,184,4,2
PLY_0485,Ravindra Jadeja,PLY_0282,Kagiso Rabada,18,27,1,150,2,1
PLY_0485,Ravindra Jadeja,PLY_0235,Ishant Sharma,21,22,2,105,3,0
PLY_0485,Ravindra Jadeja,PLY_0120,Cameron Green,12,14,0,117,1,0
PLY_0485,Ravindra Jadeja,PLY_0604,Sunil Narine,53,49,3,92,1,3
PLY_0485,Ravindra Jadeja,PLY_0651,Vaibhav Arora,4,2,1,50,0,0
PLY_0485,Ravindra Jadeja,PLY_0293,Kartik Tyagi,6,15,0,250,2,1
PLY_0485,Ravindra Jadeja,PLY_0408,Navdeep Saini,3,3,0,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0672,Wanindu Hasaranga,11,5,1,45,0,0
PLY_0485,Ravindra Jadeja,PLY_0371,Mitchell Marsh,10,14,2,140,2,0
PLY_0485,Ravindra Jadeja,PLY_0088,Avesh Khan,10,9,0,90,0,0
PLY_0485,Ravindra Jadeja,PLY_0066,Anrich Nortje,18,32,0,178,1,3
PLY_0485,Ravindra Jadeja,PLY_0724,Digvesh Rathi,2,2,0,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0214,Hardik Pandya,13,10,1,77,1,0
PLY_0485,Ravindra Jadeja,PLY_0678,Will Jacks,7,5,0,71,0,0
PLY_0485,Ravindra Jadeja,PLY_0402,Naman Dhir,7,5,0,71,0,0
PLY_0485,Ravindra Jadeja,PLY_0373,Mitchell Santner,9,4,0,44,0,0
PLY_0485,Ravindra Jadeja,PLY_0555,Shardul Thakur,9,8,0,89,1,0
PLY_0485,Ravindra Jadeja,PLY_0732,Ashwani Kumar,3,11,0,367,1,1
PLY_0485,Ravindra Jadeja,PLY_0637,Trent Boult,34,51,1,150,2,2
PLY_0485,Ravindra Jadeja,PLY_0256,Jasprit Bumrah,49,61,1,124,8,0
PLY_0485,Ravindra Jadeja,PLY_0163,Deepak Chahar,1,2,0,200,0,0
PLY_0485,Ravindra Jadeja,PLY_0363,Mayank Markande,6,3,0,50,0,0
PLY_0485,Ravindra Jadeja,PLY_0464,Rahul Sharma,17,23,0,135,0,2
PLY_0485,Ravindra Jadeja,PLY_0094,Azmatullah Omarzai,4,5,0,125,1,0
PLY_0485,Ravindra Jadeja,PLY_0351,Marco Jansen,7,7,0,100,1,0
PLY_0485,Ravindra Jadeja,PLY_0352,Marcus Stoinis,14,20,0,143,3,0
PLY_0485,Ravindra Jadeja,PLY_0076,Arshdeep Singh,23,30,2,130,1,1
PLY_0485,Ravindra Jadeja,PLY_0693,Yuzvendra Chahal,31,31,2,100,1,1
PLY_0485,Ravindra Jadeja,PLY_0328,Lockie Ferguson,12,41,0,342,3,4
PLY_0485,Ravindra Jadeja,PLY_0218,Harpreet Brar,13,16,1,123,3,0
PLY_0485,Ravindra Jadeja,PLY_0741,Vijaykumar Vyshak,1,1,0,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0267,Jofra Archer,10,13,0,130,2,0
PLY_0485,Ravindra Jadeja,PLY_0639,Tushar Deshpande,14,24,0,171,1,2
PLY_0485,Ravindra Jadeja,PLY_0018,Adam Milne,3,6,0,200,1,0
PLY_0485,Ravindra Jadeja,PLY_0748,Vignesh Puthur,3,2,0,67,0,0
PLY_0485,Ravindra Jadeja,PLY_0481,Ravi Bishnoi,23,28,1,122,4,0
PLY_0485,Ravindra Jadeja,PLY_0530,Sandeep Sharma,41,40,1,98,4,0
PLY_0485,Ravindra Jadeja,PLY_0690,Yudhvir Singh,1,0,1,0,0,0
PLY_0485,Ravindra Jadeja,PLY_0305,Krunal Pandya,42,41,2,98,3,1
PLY_0485,Ravindra Jadeja,PLY_0506,Romario Shepherd,5,5,0,100,0,0
PLY_0485,Ravindra Jadeja,PLY_0754,Abhinandan Singh,3,2,0,67,0,0
PLY_0485,Ravindra Jadeja,PLY_0273,Josh Hazlewood,11,10,1,91,1,0
PLY_0485,Ravindra Jadeja,PLY_0109,Bhuvneshwar Kumar,60,68,1,113,6,0
PLY_0485,Ravindra Jadeja,PLY_0324,Liam Livingstone,4,5,0,125,0,0
PLY_0485,Ravindra Jadeja,PLY_0283,Kamindu Mendis,6,2,1,33,0,0
PLY_0485,Ravindra Jadeja,PLY_0222,Harshal Patel,40,78,1,195,5,6
PLY_0485,Ravindra Jadeja,PLY_0566,Shivam Mavi,7,3,0,43,0,0
PLY_0485,Ravindra Jadeja,PLY_0432,Pat Cummins,27,31,0,115,1,1
PLY_0485,Ravindra Jadeja,PLY_0259,Jaydev Unadkat,18,32,1,178,3,2
PLY_0485,Ravindra Jadeja,PLY_0771,Zeeshan Ansari,6,11,0,183,0,1
PLY_0485,Ravindra Jadeja,PLY_0026,Aiden Markram,6,4,0,67,0,0
PLY_0154,Dasun Shanaka,PLY_0616,T Natarajan,4,6,0,150,1,0
PLY_0154,Dasun Shanaka,PLY_0741,Vijaykumar Vyshak,1,0,0,0,0,0
PLY_0154,Dasun Shanaka,PLY_0485,Ravindra Jadeja,6,2,1,33,0,0
