match_id,season,date,venue_id,team1_id,team2_id,toss_winner_id,toss_decision,first_innings_score,first_innings_wickets,match_stage
IPL2018_MAT_12,2018,15-04-2018,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_CSK,Field,197,7,League
IPL2018_MAT_13,2018,16-04-2018,IPL_VEN_07,IPL_T20_KKR,IPL_T20_DC,IPL_T20_DC,Field,200,9,League
IPL2018_MAT_14,2018,17-04-2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_RCB,IPL_T20_RCB,Field,213,6,League
IPL2018_MAT_15,2018,18-04-2018,IPL_VEN_21,IPL_T20_RR,IPL_T20_KKR,IPL_T20_KKR,Field,160,8,League
IPL2018_MAT_16,2018,19-04-2018,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_SRH,IPL_T20_PBKS,Bat,193,3,League
IPL2018_MAT_17,2018,20-04-2018,IPL_VEN_16,IPL_T20_CSK,IPL_T20_RR,IPL_T20_RR,Field,204,5,League
IPL2018_MAT_18,2018,21-04-2018,IPL_VEN_07,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_PBKS,Field,191,7,League
IPL2018_MAT_19,2018,21-04-2018,IPL_VEN_13,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,174,5,League
IPL2018_MAT_20,2018,22-04-2018,IPL_VEN_19,IPL_T20_CSK,IPL_T20_SRH,IPL_T20_SRH,Field,182,3,League
IPL2018_MAT_21,2018,22-04-2018,IPL_VEN_21,IPL_T20_MI,IPL_T20_RR,IPL_T20_MI,Bat,167,7,League
IPL2018_MAT_22,2018,23-04-2018,IPL_VEN_02,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,143,8,League
IPL2018_MAT_23,2018,24-04-2018,IPL_VEN_25,IPL_T20_SRH,IPL_T20_MI,IPL_T20_MI,Field,118,10,League
IPL2018_MAT_24,2018,25-04-2018,IPL_VEN_13,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_CSK,Field,205,8,League
IPL2018_MAT_25,2018,26-04-2018,IPL_VEN_19,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,132,6,League
IPL2018_MAT_26,2018,27-04-2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,219,4,League
IPL2018_MAT_27,2018,28-04-2018,IPL_VEN_16,IPL_T20_CSK,IPL_T20_MI,IPL_T20_MI,Field,169,5,League
IPL2018_MAT_28,2018,29-04-2018,IPL_VEN_21,IPL_T20_SRH,IPL_T20_RR,IPL_T20_SRH,Bat,151,7,League
IPL2018_MAT_29,2018,29-04-2018,IPL_VEN_13,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,175,4,League
IPL2018_MAT_30,2018,30-04-2018,IPL_VEN_16,IPL_T20_CSK,IPL_T20_DC,IPL_T20_DC,Field,211,4,League
IPL2018_MAT_31,2018,1/5/2018,IPL_VEN_13,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,167,7,League
IPL2018_MAT_32,2018,2/5/2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_RR,IPL_T20_RR,Field,196,6,League
IPL2018_MAT_33,2018,3/5/2018,IPL_VEN_07,IPL_T20_CSK,IPL_T20_KKR,IPL_T20_KKR,Field,177,5,League
IPL2018_MAT_34,2018,4/5/2018,IPL_VEN_11,IPL_T20_PBKS,IPL_T20_MI,IPL_T20_MI,Field,174,6,League
IPL2018_MAT_35,2018,5/5/2018,IPL_VEN_16,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_CSK,Field,127,9,League
IPL2018_MAT_36,2018,5/5/2018,IPL_VEN_19,IPL_T20_DC,IPL_T20_SRH,IPL_T20_DC,Bat,163,5,League
IPL2018_MAT_37,2018,6/5/2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,181,4,League
IPL2018_MAT_38,2018,6/5/2018,IPL_VEN_11,IPL_T20_RR,IPL_T20_PBKS,IPL_T20_PBKS,Field,152,9,League
IPL2018_MAT_39,2018,7/5/2018,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_RCB,Field,146,10,League
IPL2018_MAT_40,2018,8/5/2018,IPL_VEN_21,IPL_T20_RR,IPL_T20_PBKS,IPL_T20_RR,Bat,158,8,League
IPL2018_MAT_41,2018,9/5/2018,IPL_VEN_07,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,210,6,League
IPL2018_MAT_42,2018,10/5/2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_SRH,IPL_T20_DC,Bat,187,5,League
IPL2018_MAT_43,2018,11/5/2018,IPL_VEN_21,IPL_T20_CSK,IPL_T20_RR,IPL_T20_CSK,Bat,176,4,League
IPL2018_MAT_44,2018,12/5/2018,IPL_VEN_11,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_PBKS,Field,245,6,League
IPL2018_MAT_45,2018,12/5/2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,181,4,League
IPL2018_MAT_46,2018,13-05-2018,IPL_VEN_16,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_CSK,Field,179,4,League
IPL2018_MAT_47,2018,13-05-2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_RR,IPL_T20_RR,Field,168,6,League
IPL2018_MAT_48,2018,14-05-2018,IPL_VEN_11,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,88,10,League
IPL2018_MAT_49,2018,15-05-2018,IPL_VEN_07,IPL_T20_RR,IPL_T20_KKR,IPL_T20_KKR,Field,142,10,League
IPL2018_MAT_50,2018,16-05-2018,IPL_VEN_25,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_PBKS,Field,186,8,League
IPL2018_MAT_51,2018,17-05-2018,IPL_VEN_13,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,218,6,League
IPL2018_MAT_52,2018,18-05-2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_CSK,IPL_T20_CSK,Field,162,5,League
IPL2018_MAT_53,2018,19-05-2018,IPL_VEN_21,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RR,Bat,164,5,League
IPL2018_MAT_54,2018,19-05-2018,IPL_VEN_19,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_SRH,Bat,172,9,League
IPL2018_MAT_55,2018,20-05-2018,IPL_VEN_02,IPL_T20_DC,IPL_T20_MI,IPL_T20_DC,Bat,174,4,League
IPL2018_MAT_56,2018,20-05-2018,IPL_VEN_16,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_CSK,Field,153,10,League
IPL2018_MAT_57,2018,22-05-2018,IPL_VEN_25,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_CSK,Field,139,7,Qualifier 1
IPL2018_MAT_58,2018,23-05-2018,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RR,IPL_T20_RR,Field,169,7,Eliminator
IPL2018_MAT_59,2018,25-05-2018,IPL_VEN_07,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,174,7,Qualifier 2
IPL2018_MAT_60,2018,27-05-2018,IPL_VEN_25,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_CSK,Field,178,6,Final
IPL2019_MAT_01,2019,23-03-2019,IPL_VEN_14,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_CSK,Field,70,10,League
IPL2019_MAT_02,2019,24-03-2019,IPL_VEN_07,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_KKR,Field,181,3,League
IPL2019_MAT_03,2019,24-03-2019,IPL_VEN_25,IPL_T20_DC,IPL_T20_MI,IPL_T20_MI,Field,213,6,League
IPL2019_MAT_04,2019,25-03-2019,IPL_VEN_21,IPL_T20_PBKS,IPL_T20_RR,IPL_T20_RR,Field,184,4,League
IPL2019_MAT_05,2019,26-03-2019,IPL_VEN_02,IPL_T20_DC,IPL_T20_CSK,IPL_T20_DC,Bat,147,6,League
IPL2019_MAT_06,2019,27-03-2019,IPL_VEN_07,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_PBKS,Field,218,4,League
IPL2019_MAT_07,2019,28-03-2019,IPL_VEN_13,IPL_T20_MI,IPL_T20_RCB,IPL_T20_RCB,Field,187,8,League
IPL2019_MAT_08,2019,29-03-2019,IPL_VEN_19,IPL_T20_RR,IPL_T20_SRH,IPL_T20_RR,Bat,198,2,League
IPL2019_MAT_09,2019,30-03-2019,IPL_VEN_18,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_PBKS,Field,176,7,League
IPL2019_MAT_10,2019,30-03-2019,IPL_VEN_02,IPL_T20_KKR,IPL_T20_DC,IPL_T20_DC,Field,185,8,League
IPL2019_MAT_11,2019,31-03-2019,IPL_VEN_19,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_RCB,Field,231,2,League
IPL2019_MAT_12,2019,31-03-2019,IPL_VEN_14,IPL_T20_CSK,IPL_T20_RR,IPL_T20_RR,Field,175,5,League
IPL2019_MAT_13,2019,1/4/2019,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,166,9,League
IPL2019_MAT_14,2019,2/4/2019,IPL_VEN_21,IPL_T20_RCB,IPL_T20_RR,IPL_T20_RR,Field,158,4,League
IPL2019_MAT_15,2019,3/4/2019,IPL_VEN_25,IPL_T20_MI,IPL_T20_CSK,IPL_T20_CSK,Field,170,5,League
IPL2019_MAT_16,2019,4/4/2019,IPL_VEN_02,IPL_T20_DC,IPL_T20_SRH,IPL_T20_SRH,Field,129,8,League
IPL2019_MAT_17,2019,5/4/2019,IPL_VEN_13,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,205,3,League
IPL2019_MAT_18,2019,6/4/2019,IPL_VEN_14,IPL_T20_CSK,IPL_T20_PBKS,IPL_T20_CSK,Bat,160,3,League
IPL2019_MAT_19,2019,6/4/2019,IPL_VEN_19,IPL_T20_MI,IPL_T20_SRH,IPL_T20_SRH,Field,136,7,League
IPL2019_MAT_20,2019,7/4/2019,IPL_VEN_13,IPL_T20_RCB,IPL_T20_DC,IPL_T20_DC,Field,149,8,League
IPL2019_MAT_21,2019,7/4/2019,IPL_VEN_21,IPL_T20_RR,IPL_T20_KKR,IPL_T20_KKR,Field,139,3,League
IPL2019_MAT_22,2019,8/4/2019,IPL_VEN_18,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,150,4,League
IPL2019_MAT_23,2019,9/4/2019,IPL_VEN_14,IPL_T20_KKR,IPL_T20_CSK,IPL_T20_CSK,Field,108,9,League
IPL2019_MAT_24,2019,10/4/2019,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_MI,IPL_T20_MI,Field,197,4,League
IPL2019_MAT_25,2019,11/4/2019,IPL_VEN_21,IPL_T20_RR,IPL_T20_CSK,IPL_T20_CSK,Field,151,7,League
IPL2019_MAT_26,2019,12/4/2019,IPL_VEN_07,IPL_T20_KKR,IPL_T20_DC,IPL_T20_DC,Field,178,7,League
IPL2019_MAT_27,2019,13-04-2019,IPL_VEN_25,IPL_T20_MI,IPL_T20_RR,IPL_T20_RR,Field,187,5,League
IPL2019_MAT_28,2019,13-04-2019,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,173,4,League
IPL2019_MAT_29,2019,14-04-2019,IPL_VEN_07,IPL_T20_KKR,IPL_T20_CSK,IPL_T20_CSK,Field,161,8,League
IPL2019_MAT_30,2019,14-04-2019,IPL_VEN_19,IPL_T20_DC,IPL_T20_SRH,IPL_T20_SRH,Field,155,7,League
IPL2019_MAT_31,2019,15-04-2019,IPL_VEN_25,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,171,7,League
IPL2019_MAT_32,2019,16-04-2019,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_RR,IPL_T20_RR,Field,182,6,League
IPL2019_MAT_33,2019,17-04-2019,IPL_VEN_19,IPL_T20_CSK,IPL_T20_SRH,IPL_T20_CSK,Bat,132,5,League
IPL2019_MAT_34,2019,18-04-2019,IPL_VEN_02,IPL_T20_MI,IPL_T20_DC,IPL_T20_MI,Bat,168,5,League
IPL2019_MAT_35,2019,19-04-2019,IPL_VEN_07,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_KKR,Field,213,4,League
IPL2019_MAT_36,2019,20-04-2019,IPL_VEN_21,IPL_T20_MI,IPL_T20_RR,IPL_T20_RR,Field,161,5,League
IPL2019_MAT_37,2019,20-04-2019,IPL_VEN_02,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,163,7,League
IPL2019_MAT_38,2019,21-04-2019,IPL_VEN_19,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,159,8,League
IPL2019_MAT_39,2019,21-04-2019,IPL_VEN_13,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_CSK,Field,161,7,League
IPL2019_MAT_40,2019,22-04-2019,IPL_VEN_21,IPL_T20_RR,IPL_T20_DC,IPL_T20_DC,Field,191,6,League
IPL2019_MAT_41,2019,23-04-2019,IPL_VEN_14,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_CSK,Field,175,3,League
IPL2019_MAT_42,2019,24-04-2019,IPL_VEN_13,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_PBKS,Field,202,4,League
IPL2019_MAT_43,2019,25-04-2019,IPL_VEN_07,IPL_T20_KKR,IPL_T20_RR,IPL_T20_RR,Field,175,6,League
IPL2019_MAT_44,2019,26-04-2019,IPL_VEN_14,IPL_T20_MI,IPL_T20_CSK,IPL_T20_CSK,Field,155,4,League
IPL2019_MAT_45,2019,27-04-2019,IPL_VEN_21,IPL_T20_SRH,IPL_T20_RR,IPL_T20_RR,Field,160,8,League
IPL2019_MAT_46,2019,28-04-2019,IPL_VEN_02,IPL_T20_DC,IPL_T20_RCB,IPL_T20_DC,Bat,187,5,League
IPL2019_MAT_47,2019,28-04-2019,IPL_VEN_07,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,232,2,League
IPL2019_MAT_48,2019,29-04-2019,IPL_VEN_19,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_PBKS,Field,212,6,League
IPL2019_MAT_49,2019,30-04-2019,IPL_VEN_13,IPL_T20_RCB,IPL_T20_RR,IPL_T20_RR,Field,62,7,League
IPL2019_MAT_50,2019,1/5/2019,IPL_VEN_14,IPL_T20_CSK,IPL_T20_DC,IPL_T20_DC,Field,179,4,League
IPL2019_MAT_51,2019,2/5/2019,IPL_VEN_25,IPL_T20_MI,IPL_T20_SRH,IPL_T20_MI,Bat,162,5,League
IPL2019_MAT_52,2019,3/5/2019,IPL_VEN_18,IPL_T20_PBKS,IPL_T20_KKR,IPL_T20_KKR,Field,183,6,League
IPL2019_MAT_53,2019,4/5/2019,IPL_VEN_02,IPL_T20_RR,IPL_T20_DC,IPL_T20_RR,Bat,115,9,League
IPL2019_MAT_54,2019,4/5/2019,IPL_VEN_13,IPL_T20_SRH,IPL_T20_RCB,IPL_T20_RCB,Field,175,7,League
IPL2019_MAT_55,2019,5/5/2019,IPL_VEN_18,IPL_T20_CSK,IPL_T20_PBKS,IPL_T20_PBKS,Field,170,5,League
IPL2019_MAT_56,2019,5/5/2019,IPL_VEN_25,IPL_T20_KKR,IPL_T20_MI,IPL_T20_MI,Field,133,7,League
IPL2019_MAT_57,2019,7/5/2019,IPL_VEN_14,IPL_T20_CSK,IPL_T20_MI,IPL_T20_CSK,Bat,131,4,Qualifier 1
IPL2019_MAT_58,2019,8/5/2019,IPL_VEN_01,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,162,8,Eliminator
IPL2019_MAT_59,2019,10/5/2019,IPL_VEN_01,IPL_T20_DC,IPL_T20_CSK,IPL_T20_CSK,Field,147,9,Qualifier 2
IPL2019_MAT_60,2019,12/5/2019,IPL_VEN_19,IPL_T20_MI,IPL_T20_CSK,IPL_T20_MI,Bat,149,8,Final
IPL2020_MAT_01,2020,19-09-2020,IPL_VEN_24,IPL_T20_MI,IPL_T20_CSK,IPL_T20_CSK,Field,162,9,League
IPL2020_MAT_02,2020,20-09-2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_PBKS,IPL_T20_PBKS,Field,157,8,League
IPL2020_MAT_03,2020,21-09-2020,IPL_VEN_06,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,163,5,League
IPL2020_MAT_04,2020,22-09-2020,IPL_VEN_23,IPL_T20_RR,IPL_T20_CSK,IPL_T20_CSK,Field,216,7,League
IPL2020_MAT_05,2020,23-09-2020,IPL_VEN_24,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,195,5,League
IPL2020_MAT_06,2020,24-09-2020,IPL_VEN_06,IPL_T20_PBKS,IPL_T20_RCB,IPL_T20_RCB,Field,206,3,League
IPL2020_MAT_07,2020,25-09-2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_CSK,IPL_T20_CSK,Field,175,3,League
IPL2020_MAT_08,2020,26-09-2020,IPL_VEN_24,IPL_T20_SRH,IPL_T20_KKR,IPL_T20_SRH,Bat,142,4,League
IPL2020_MAT_09,2020,27-09-2020,IPL_VEN_23,IPL_T20_PBKS,IPL_T20_RR,IPL_T20_RR,Field,223,2,League
IPL2020_MAT_10,2020,28-09-2020,IPL_VEN_06,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,201,3,League
IPL2020_MAT_11,2020,29-09-2020,IPL_VEN_24,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,162,4,League
IPL2020_MAT_12,2020,30-09-2020,IPL_VEN_06,IPL_T20_KKR,IPL_T20_RR,IPL_T20_RR,Field,174,6,League
IPL2020_MAT_13,2020,1/10/2020,IPL_VEN_24,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_PBKS,Field,191,4,League
IPL2020_MAT_14,2020,2/10/2020,IPL_VEN_06,IPL_T20_SRH,IPL_T20_CSK,IPL_T20_SRH,Bat,164,5,League
IPL2020_MAT_15,2020,3/10/2020,IPL_VEN_24,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RR,Bat,154,6,League
IPL2020_MAT_16,2020,3/10/2020,IPL_VEN_23,IPL_T20_DC,IPL_T20_KKR,IPL_T20_KKR,Field,228,4,League
IPL2020_MAT_17,2020,4/10/2020,IPL_VEN_23,IPL_T20_MI,IPL_T20_SRH,IPL_T20_MI,Bat,208,5,League
IPL2020_MAT_18,2020,4/10/2020,IPL_VEN_06,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_PBKS,Bat,178,4,League
IPL2020_MAT_19,2020,5/10/2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_RCB,IPL_T20_RCB,Field,196,4,League
IPL2020_MAT_20,2020,6/10/2020,IPL_VEN_24,IPL_T20_MI,IPL_T20_RR,IPL_T20_MI,Bat,193,4,League
IPL2020_MAT_21,2020,7/10/2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_CSK,IPL_T20_KKR,Bat,167,10,League
IPL2020_MAT_22,2020,8/10/2020,IPL_VEN_06,IPL_T20_SRH,IPL_T20_PBKS,IPL_T20_SRH,Bat,201,6,League
IPL2020_MAT_23,2020,9/10/2020,IPL_VEN_23,IPL_T20_DC,IPL_T20_RR,IPL_T20_RR,Field,184,8,League
IPL2020_MAT_24,2020,10/10/2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_KKR,Bat,164,6,League
IPL2020_MAT_25,2020,10/10/2020,IPL_VEN_06,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_RCB,Bat,169,4,League
IPL2020_MAT_26,2020,11/10/2020,IPL_VEN_06,IPL_T20_SRH,IPL_T20_RR,IPL_T20_SRH,Bat,158,4,League
IPL2020_MAT_27,2020,11/10/2020,IPL_VEN_24,IPL_T20_DC,IPL_T20_MI,IPL_T20_DC,Bat,162,4,League
IPL2020_MAT_28,2020,12/10/2020,IPL_VEN_23,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_RCB,Bat,194,2,League
IPL2020_MAT_29,2020,13-10-2020,IPL_VEN_06,IPL_T20_CSK,IPL_T20_SRH,IPL_T20_CSK,Bat,167,6,League
IPL2020_MAT_30,2020,14-10-2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_RR,IPL_T20_DC,Bat,161,7,League
IPL2020_MAT_31,2020,15-10-2020,IPL_VEN_23,IPL_T20_RCB,IPL_T20_PBKS,IPL_T20_RCB,Bat,171,6,League
IPL2020_MAT_32,2020,16-10-2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_MI,IPL_T20_KKR,Bat,148,5,League
IPL2020_MAT_33,2020,17-10-2020,IPL_VEN_06,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RR,Bat,177,6,League
IPL2020_MAT_34,2020,17-10-2020,IPL_VEN_23,IPL_T20_CSK,IPL_T20_DC,IPL_T20_CSK,Bat,179,4,League
IPL2020_MAT_35,2020,18-10-2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,163,5,League
IPL2020_MAT_36,2020,18-10-2020,IPL_VEN_06,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_MI,Bat,176,6,League
IPL2020_MAT_37,2020,19-10-2020,IPL_VEN_24,IPL_T20_CSK,IPL_T20_RR,IPL_T20_CSK,Bat,125,5,League
IPL2020_MAT_38,2020,20-10-2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_PBKS,IPL_T20_DC,Bat,164,5,League
IPL2020_MAT_39,2020,21-10-2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_RCB,IPL_T20_KKR,Bat,84,8,League
IPL2020_MAT_40,2020,22-10-2020,IPL_VEN_06,IPL_T20_RR,IPL_T20_SRH,IPL_T20_SRH,Field,154,6,League
IPL2020_MAT_41,2020,23-10-2020,IPL_VEN_23,IPL_T20_CSK,IPL_T20_MI,IPL_T20_MI,Field,114,9,League
IPL2020_MAT_42,2020,24-10-2020,IPL_VEN_24,IPL_T20_KKR,IPL_T20_DC,IPL_T20_DC,Field,194,6,League
IPL2020_MAT_43,2020,24-10-2020,IPL_VEN_06,IPL_T20_PBKS,IPL_T20_SRH,IPL_T20_SRH,Field,126,7,League
IPL2020_MAT_44,2020,25-10-2020,IPL_VEN_06,IPL_T20_RCB,IPL_T20_CSK,IPL_T20_RCB,Bat,145,6,League
IPL2020_MAT_45,2020,25-10-2020,IPL_VEN_24,IPL_T20_MI,IPL_T20_RR,IPL_T20_MI,Bat,195,5,League
IPL2020_MAT_46,2020,26-10-2020,IPL_VEN_23,IPL_T20_KKR,IPL_T20_PBKS,IPL_T20_PBKS,Field,149,9,League
IPL2020_MAT_47,2020,27-10-2020,IPL_VEN_06,IPL_T20_SRH,IPL_T20_DC,IPL_T20_DC,Field,219,2,League
IPL2020_MAT_48,2020,28-10-2020,IPL_VEN_24,IPL_T20_RCB,IPL_T20_MI,IPL_T20_MI,Field,164,6,League
IPL2020_MAT_49,2020,29-10-2020,IPL_VEN_06,IPL_T20_KKR,IPL_T20_CSK,IPL_T20_CSK,Field,172,5,League
IPL2020_MAT_50,2020,30-10-2020,IPL_VEN_24,IPL_T20_PBKS,IPL_T20_RR,IPL_T20_RR,Field,185,4,League
IPL2020_MAT_51,2020,31-10-2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_MI,IPL_T20_MI,Field,110,9,League
IPL2020_MAT_52,2020,31-10-2020,IPL_VEN_23,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,120,7,League
IPL2020_MAT_53,2020,1/11/2020,IPL_VEN_24,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_CSK,Field,153,6,League
IPL2020_MAT_54,2020,1/11/2020,IPL_VEN_06,IPL_T20_KKR,IPL_T20_RR,IPL_T20_RR,Field,191,7,League
IPL2020_MAT_55,2020,2/11/2020,IPL_VEN_24,IPL_T20_RCB,IPL_T20_DC,IPL_T20_DC,Field,152,7,League
IPL2020_MAT_56,2020,3/11/2020,IPL_VEN_23,IPL_T20_MI,IPL_T20_SRH,IPL_T20_SRH,Field,149,8,League
IPL2020_MAT_57,2020,5/11/2020,IPL_VEN_06,IPL_T20_MI,IPL_T20_DC,IPL_T20_DC,Field,200,5,Qualifier 1
IPL2020_MAT_58,2020,6/11/2020,IPL_VEN_24,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,131,7,Eliminator
IPL2020_MAT_59,2020,8/11/2020,IPL_VEN_24,IPL_T20_DC,IPL_T20_SRH,IPL_T20_DC,Bat,189,3,Qualifier 2
IPL2020_MAT_60,2020,10/11/2020,IPL_VEN_06,IPL_T20_DC,IPL_T20_MI,IPL_T20_DC,Bat,156,7,Final
IPL2021_MAT_01,2021,9/4/2021,IPL_VEN_14,IPL_T20_MI,IPL_T20_RCB,IPL_T20_RCB,Field,159,9,League
IPL2021_MAT_02,2021,10/4/2021,IPL_VEN_25,IPL_T20_CSK,IPL_T20_DC,IPL_T20_DC,Field,188,7,League
IPL2021_MAT_03,2021,11/4/2021,IPL_VEN_14,IPL_T20_KKR,IPL_T20_SRH,IPL_T20_SRH,Field,187,6,League
IPL2021_MAT_04,2021,12/4/2021,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_RR,IPL_T20_RR,Field,221,6,League
IPL2021_MAT_05,2021,13-04-2021,IPL_VEN_14,IPL_T20_MI,IPL_T20_KKR,IPL_T20_KKR,Field,152,10,League
IPL2021_MAT_06,2021,14-04-2021,IPL_VEN_14,IPL_T20_RCB,IPL_T20_SRH,IPL_T20_SRH,Field,149,8,League
IPL2021_MAT_07,2021,15-04-2021,IPL_VEN_25,IPL_T20_DC,IPL_T20_RR,IPL_T20_RR,Field,147,8,League
IPL2021_MAT_08,2021,16-04-2021,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_CSK,IPL_T20_CSK,Field,106,8,League
IPL2021_MAT_09,2021,17-04-2021,IPL_VEN_14,IPL_T20_MI,IPL_T20_SRH,IPL_T20_MI,Bat,150,5,League
IPL2021_MAT_10,2021,18-04-2021,IPL_VEN_14,IPL_T20_RCB,IPL_T20_KKR,IPL_T20_RCB,Bat,204,4,League
IPL2021_MAT_11,2021,18-04-2021,IPL_VEN_25,IPL_T20_PBKS,IPL_T20_DC,IPL_T20_DC,Field,195,4,League
IPL2021_MAT_12,2021,19-04-2021,IPL_VEN_25,IPL_T20_CSK,IPL_T20_RR,IPL_T20_RR,Field,188,9,League
IPL2021_MAT_13,2021,20-04-2021,IPL_VEN_14,IPL_T20_MI,IPL_T20_DC,IPL_T20_MI,Bat,137,9,League
IPL2021_MAT_14,2021,21-04-2021,IPL_VEN_14,IPL_T20_PBKS,IPL_T20_SRH,IPL_T20_PBKS,Bat,120,10,League
IPL2021_MAT_15,2021,21-04-2021,IPL_VEN_25,IPL_T20_CSK,IPL_T20_KKR,IPL_T20_KKR,Field,220,3,League
IPL2021_MAT_16,2021,22-04-2021,IPL_VEN_25,IPL_T20_RR,IPL_T20_RCB,IPL_T20_RCB,Field,177,9,League
IPL2021_MAT_17,2021,23-04-2021,IPL_VEN_14,IPL_T20_MI,IPL_T20_PBKS,IPL_T20_PBKS,Field,131,6,League
IPL2021_MAT_18,2021,24-04-2021,IPL_VEN_25,IPL_T20_KKR,IPL_T20_RR,IPL_T20_RR,Field,133,9,League
IPL2021_MAT_19,2021,25-04-2021,IPL_VEN_25,IPL_T20_CSK,IPL_T20_RCB,IPL_T20_CSK,Bat,191,4,League
IPL2021_MAT_20,2021,25-04-2021,IPL_VEN_14,IPL_T20_DC,IPL_T20_SRH,IPL_T20_DC,Bat,159,4,League
