player_id,player_role,opponent_team_id,matches,runs_scored,balls_faced,batting_average,batting_strike_rate,wickets_taken,overs_bowled,bowling_average,bowling_economy
PLY_0001,Batter,IPL_T20_CSK,11,194,148,19.4,131.08,,,,
PLY_0001,Batter,IPL_T20_DC,10,402,247,57.43,162.75,,,,
PLY_0001,Batter,IPL_T20_GL,4,233,126,233,184.92,,,,
PLY_0001,Batter,IPL_T20_KKR,12,378,200,42,189,,,,
PLY_0001,Batter,IPL_T20_MI,13,570,333,57,171.17,,,,
PLY_0001,Batter,IPL_T20_PBKS,13,474,294,52.67,161.22,,,,
PLY_0001,Batter,IPL_T20_RPS,4,116,87,29,133.33,,,,
PLY_0001,Batter,IPL_T20_RR,10,337,216,84.25,156.02,,,,
PLY_0001,Batter,IPL_T20_SRH,14,407,275,31.31,148,,,,
PLY_0003,Batter,IPL_T20_CSK,4,21,27,5.25,77.78,,,,
PLY_0003,Batter,IPL_T20_DC,6,119,88,19.83,135.23,,,,
PLY_0003,Batter,IPL_T20_KKR,8,203,139,33.83,146.04,,,,
PLY_0003,Batter,IPL_T20_LSG,1,14,14,14,100,,,,
PLY_0003,Batter,IPL_T20_MI,5,166,133,41.5,124.81,,,,
PLY_0003,Batter,IPL_T20_PBKS,6,137,114,22.83,120.18,,,,
PLY_0003,Batter,IPL_T20_RCB,6,158,117,26.33,135.04,,,,
PLY_0003,Batter,IPL_T20_RPS,3,96,61,48,157.38,,,,
PLY_0003,Batter,IPL_T20_RR,5,94,67,18.8,140.3,,,,
PLY_0003,Batter,IPL_T20_SRH,10,196,158,24.5,124.05,,,,
PLY_0004,Allrounder,IPL_T20_RCB,1,1,1,1,100,,,,
PLY_0005,Batter,IPL_T20_CSK,4,65,49,32.5,132.65,1,4,41,10.25
PLY_0005,Batter,IPL_T20_DC,6,116,81,23.2,143.21,,,,
PLY_0005,Batter,IPL_T20_GT,3,35,20,35,175,,,,
PLY_0005,Batter,IPL_T20_KKR,8,131,92,16.38,142.39,,,,
PLY_0005,Batter,IPL_T20_LSG,3,58,36,58,161.11,0,1,,8
PLY_0005,Batter,IPL_T20_MI,7,47,42,6.71,111.9,0,2,,13.5
PLY_0005,Batter,IPL_T20_PBKS,7,124,70,20.67,177.14,1,2.2,43,18.43
PLY_0005,Batter,IPL_T20_RCB,5,49,22,16.33,222.73,,,,
PLY_0005,Batter,IPL_T20_RR,6,93,64,31,145.31,,,,
PLY_0005,Batter,IPL_T20_SRH,2,25,14,25,178.57,,,,
PLY_0007,Batter,IPL_T20_LSG,1,4,8,4,50,,,,
PLY_0009,Allrounder,IPL_T20_CSK,1,12,12,12,100,,,,
PLY_0009,Allrounder,IPL_T20_DC,4,39,55,9.75,70.91,,,,
PLY_0009,Allrounder,IPL_T20_KKR,2,16,12,8,133.33,,,,
PLY_0009,Allrounder,IPL_T20_LSG,3,20,18,10,111.11,,,,
PLY_0009,Allrounder,IPL_T20_MI,3,87,61,29,142.62,,,,
PLY_0009,Allrounder,IPL_T20_RCB,1,12,11,12,109.09,,,,
PLY_0009,Allrounder,IPL_T20_RR,4,71,44,17.75,161.36,,,,
PLY_0009,Allrounder,IPL_T20_SRH,2,35,22,17.5,159.09,,,,
PLY_0014,Allrounder,IPL_T20_CSK,9,251,164,27.89,153.05,0,4,,5
PLY_0014,Allrounder,IPL_T20_DC,8,134,70,22.33,191.43,2,13,58,8.92
PLY_0014,Allrounder,IPL_T20_GT,6,233,156,38.83,149.36,0,2,,15.5
PLY_0014,Allrounder,IPL_T20_KKR,11,166,128,16.6,129.69,0,3,,12
PLY_0014,Allrounder,IPL_T20_LSG,5,160,70,40,228.57,1,5,62,12.4
PLY_0014,Allrounder,IPL_T20_MI,11,194,133,19.4,145.86,2,3,9.5,6.33
PLY_0014,Allrounder,IPL_T20_PBKS,7,314,160,52.33,196.25,3,6.1,16.67,8.11
PLY_0014,Allrounder,IPL_T20_RCB,10,231,135,25.67,171.11,1,9,77,8.56
PLY_0014,Allrounder,IPL_T20_RR,7,133,98,22.17,135.71,2,11,45,8.18
PLY_0015,Batter,IPL_T20_CSK,2,42,26,42,161.54,,,,
PLY_0015,Batter,IPL_T20_GT,4,83,46,20.75,180.43,,,,
PLY_0015,Batter,IPL_T20_KKR,3,22,22,7.33,100,,,,
PLY_0015,Batter,IPL_T20_LSG,3,109,71,36.33,153.52,,,,
PLY_0015,Batter,IPL_T20_MI,5,117,95,23.4,123.16,,,,
PLY_0015,Batter,IPL_T20_PBKS,1,32,10,32,320,,,,
PLY_0015,Batter,IPL_T20_RCB,4,42,29,10.5,144.83,,,,
PLY_0015,Batter,IPL_T20_RR,4,130,92,32.5,141.3,,,,
PLY_0015,Batter,IPL_T20_SRH,3,84,50,84,168,,,,
PLY_0018,Bowler,IPL_T20_CSK,1,15,15,15,100,2,4,10.5,5.25
PLY_0018,Bowler,IPL_T20_GL,1,,,,,1,4,43,10.75
PLY_0018,Bowler,IPL_T20_KKR,2,1,1,1,100,0,5.3,,8.73
PLY_0018,Bowler,IPL_T20_MI,1,0,1,0,0,0,2,,14.5
PLY_0018,Bowler,IPL_T20_RCB,1,0,1,0,0,1,4.1,48,11.52
PLY_0018,Bowler,IPL_T20_RPS,2,7,11,3.5,63.64,2,8,31,7.75
PLY_0018,Bowler,IPL_T20_SRH,2,,,,,1,7,76,10.86
PLY_0020,Bowler,IPL_T20_CSK,2,1,1,1,100,4,7,16.25,9.29
PLY_0020,Bowler,IPL_T20_DC,3,5,7,5,71.43,5,12,19,7.92
PLY_0020,Bowler,IPL_T20_GT,2,7,9,7,77.78,1,7,72,10.29
PLY_0020,Bowler,IPL_T20_KKR,1,,,,,0,1,,8
PLY_0020,Bowler,IPL_T20_LSG,1,,,,,1,4,46,11.5
PLY_0020,Bowler,IPL_T20_MI,4,,,,,4,12,30,10
PLY_0020,Bowler,IPL_T20_PBKS,3,,,,,4,11.5,20,6.76
PLY_0020,Bowler,IPL_T20_RCB,2,2,6,2,33.33,4,8,15,7.5
PLY_0020,Bowler,IPL_T20_RR,2,,,,,1,7,75,10.71
PLY_0020,Bowler,IPL_T20_SRH,2,0,1,0,0,7,8,4.43,3.88
PLY_0021,Bowler,IPL_T20_LSG,1,4,3,4,133.33,2,3,11.5,7.67
PLY_0021,Bowler,IPL_T20_RR,2,18,13,18,138.46,0,7,,9.71
PLY_0023,Batter,IPL_T20_KKR,1,7,7,7,100,,,,
PLY_0023,Batter,IPL_T20_MI,1,0,1,0,0,,,,
PLY_0023,Batter,IPL_T20_PBKS,2,7,11,3.5,63.64,,,,
PLY_0023,Batter,IPL_T20_RCB,1,18,17,18,105.88,,,,
PLY_0023,Batter,IPL_T20_RPS,2,8,19,4,42.11,,,,
PLY_0026,Batter,IPL_T20_CSK,6,130,98,21.67,132.65,2,9,40,8.89
PLY_0026,Batter,IPL_T20_DC,6,121,92,20.17,131.52,2,5,24,9.6
PLY_0026,Batter,IPL_T20_GT,6,189,132,37.8,143.18,0,3,,12.33
PLY_0026,Batter,IPL_T20_KKR,8,294,207,42,142.03,1,4,29,7.25
PLY_0026,Batter,IPL_T20_LSG,3,40,35,13.33,114.29,0,2,,7
PLY_0026,Batter,IPL_T20_MI,7,183,134,36.6,136.57,0,3.1,,6
PLY_0026,Batter,IPL_T20_PBKS,6,140,95,35,147.37,,,,
PLY_0026,Batter,IPL_T20_RCB,5,98,86,24.5,113.95,0,1,,5
PLY_0026,Batter,IPL_T20_RR,5,156,113,52,138.05,1,3.1,28,8.84
PLY_0026,Batter,IPL_T20_SRH,3,89,74,29.67,120.27,0,1,,14
PLY_0028,Batter,IPL_T20_CSK,10,253,193,31.62,131.09,,,,
PLY_0028,Batter,IPL_T20_DC,13,505,372,56.11,135.75,,,,
PLY_0028,Batter,IPL_T20_GL,4,78,69,26,113.04,,,,
PLY_0028,Batter,IPL_T20_GT,5,107,76,26.75,140.79,,,,
PLY_0028,Batter,IPL_T20_KKR,13,382,271,31.83,140.96,,,,
PLY_0028,Batter,IPL_T20_LSG,3,98,62,32.67,158.06,,,,
PLY_0028,Batter,IPL_T20_MI,21,577,447,28.85,129.08,,,,
PLY_0028,Batter,IPL_T20_PBKS,14,289,254,22.23,113.78,,,,
PLY_0028,Batter,IPL_T20_RCB,15,543,397,36.2,136.78,,,,
PLY_0028,Batter,IPL_T20_RR,6,104,88,17.33,118.18,,,,
PLY_0028,Batter,IPL_T20_SRH,17,441,376,27.56,117.29,,,,
PLY_0031,Bowler,IPL_T20_CSK,2,0,2,0,0,0,5,,14.2
PLY_0031,Bowler,IPL_T20_GT,2,,,,,0,7,,11.71
PLY_0031,Bowler,IPL_T20_KKR,3,17,8,17,212.5,5,10.2,26,12.58
PLY_0031,Bowler,IPL_T20_MI,4,2,3,2,66.67,4,14.3,37.5,10.34
PLY_0031,Bowler,IPL_T20_PBKS,1,,,,,1,3,38,12.67
PLY_0031,Bowler,IPL_T20_RR,1,,,,,0,4.1,,10.56
PLY_0031,Bowler,IPL_T20_SRH,1,6,1,6,600,0,3,,11
PLY_0032,Bowler,IPL_T20_CSK,3,,,,,4,8,17.5,8.75
PLY_0032,Bowler,IPL_T20_DC,1,,,,,0,4.1,,10.8
PLY_0032,Bowler,IPL_T20_GT,2,,,,,4,8.2,20.75,9.96
PLY_0032,Bowler,IPL_T20_KKR,1,,,,,0,3,,16.67
PLY_0032,Bowler,IPL_T20_LSG,2,,,,,5,7.3,7,4.67
PLY_0032,Bowler,IPL_T20_MI,1,4,9,4,44.44,0,4,,9.75
PLY_0032,Bowler,IPL_T20_PBKS,3,,,,,2,10.3,65.5,12.48
PLY_0032,Bowler,IPL_T20_RCB,2,,,,,1,6.1,80,12.97
PLY_0032,Bowler,IPL_T20_RR,1,4,5,4,80,3,4,6.67,5
PLY_0032,Bowler,IPL_T20_SRH,1,,,,,4,4.1,9.25,8.88
PLY_0033,Bowler,IPL_T20_DC,1,16,10,16,160,1,4,40,10
PLY_0034,Allrounder,IPL_T20_DC,1,4,5,4,80,0,4,,11.75
PLY_0036,Batter,IPL_T20_CSK,1,24,20,24,120,,,,
PLY_0036,Batter,IPL_T20_DC,1,19,12,19,158.33,,,,
PLY_0036,Batter,IPL_T20_KKR,1,13,15,13,86.67,,,,
PLY_0036,Batter,IPL_T20_MI,2,14,14,7,100,,,,
PLY_0036,Batter,IPL_T20_PBKS,2,3,8,1.5,37.5,,,,
PLY_0036,Batter,IPL_T20_RCB,1,3,6,3,50,,,,
PLY_0036,Batter,IPL_T20_RR,1,9,13,9,69.23,,,,
PLY_0036,Batter,IPL_T20_SRH,1,5,10,5,50,,,,
PLY_0038,Batter,IPL_T20_CSK,1,4,7,4,57.14,,,,
PLY_0038,Batter,IPL_T20_MI,1,14,9,14,155.56,,,,
PLY_0038,Batter,IPL_T20_RR,1,14,13,14,107.69,,,,
PLY_0039,Batter,IPL_T20_CSK,1,2,9,2,22.22,,,,
PLY_0039,Batter,IPL_T20_DC,2,59,41,29.5,143.9,,,,
PLY_0039,Batter,IPL_T20_RCB,2,42,29,21,144.83,,,,
PLY_0039,Batter,IPL_T20_RR,1,45,39,45,115.38,,,,
PLY_0042,Bowler,IPL_T20_CSK,4,0,1,0,0,5,14.4,24,8.18
PLY_0042,Bowler,IPL_T20_DC,1,,,,,2,4,14.5,7.25
PLY_0042,Bowler,IPL_T20_KKR,3,1,1,1,100,3,10,30.67,9.2
PLY_0042,Bowler,IPL_T20_LSG,2,,,,,0,3,,6.33
PLY_0042,Bowler,IPL_T20_MI,2,7,12,7,58.33,1,8,93,11.62
PLY_0042,Bowler,IPL_T20_PBKS,4,19,18,19,105.56,2,13.1,61,9.27
PLY_0042,Bowler,IPL_T20_RCB,1,,,,,1,4,42,10.5
PLY_0042,Bowler,IPL_T20_RR,3,,,,,0,8,,15.88
PLY_0042,Bowler,IPL_T20_SRH,2,,,,,7,7.4,6.71,6.13
PLY_0043,Allrounder,IPL_T20_CSK,2,9,12,9,75,,,,
PLY_0043,Allrounder,IPL_T20_GT,2,59,52,29.5,113.46,,,,
PLY_0043,Allrounder,IPL_T20_KKR,1,0,2,0,0,,,,
PLY_0043,Allrounder,IPL_T20_LSG,1,4,5,4,80,,,,
PLY_0043,Allrounder,IPL_T20_PBKS,1,16,18,16,88.89,,,,
PLY_0043,Allrounder,IPL_T20_RCB,1,18,10,18,180,,,,
PLY_0043,Allrounder,IPL_T20_SRH,2,9,5,4.5,180,0,1,,13
PLY_0044,Batter,IPL_T20_CSK,4,109,67,54.5,162.69,,,,
PLY_0044,Batter,IPL_T20_DC,15,390,280,55.71,139.29,,,,
PLY_0044,Batter,IPL_T20_GL,1,20,19,20,105.26,,,,
PLY_0044,Batter,IPL_T20_GT,4,94,60,23.5,156.67,,,,
PLY_0044,Batter,IPL_T20_KKR,14,286,238,22,120.17,,,,
PLY_0044,Batter,IPL_T20_LSG,2,54,34,54,158.82,,,,
PLY_0044,Batter,IPL_T20_MI,14,338,256,30.73,132.03,,,,
PLY_0044,Batter,IPL_T20_PBKS,13,279,211,27.9,132.23,,,,
PLY_0044,Batter,IPL_T20_RCB,14,411,334,29.36,123.05,,,,
PLY_0044,Batter,IPL_T20_RPS,5,66,76,13.2,86.84,,,,
PLY_0044,Batter,IPL_T20_RR,11,181,149,18.1,121.48,,,,
PLY_0044,Batter,IPL_T20_SRH,14,410,319,41,128.53,,,,
PLY_0045,Bowler,IPL_T20_CSK,8,18,18,18,100,7,30,27.57,6.43
PLY_0045,Bowler,IPL_T20_GL,4,8,2,8,400,2,10,48,9.6
PLY_0045,Bowler,IPL_T20_GT,1,,,,,1,2,9,4.5
PLY_0045,Bowler,IPL_T20_KKR,9,4,10,4,40,8,29.1,28,7.68
PLY_0045,Bowler,IPL_T20_MI,9,16,27,16,59.26,17,35,14.06,6.83
PLY_0045,Bowler,IPL_T20_PBKS,10,5,11,5,45.45,7,31,37.14,8.39
PLY_0045,Bowler,IPL_T20_RCB,10,36,52,12,69.23,7,29,38.57,9.31
PLY_0045,Bowler,IPL_T20_RPS,4,13,9,13,144.44,4,12.2,18.75,6.08
PLY_0045,Bowler,IPL_T20_RR,7,1,3,1,33.33,7,21,23.57,7.86
PLY_0045,Bowler,IPL_T20_SRH,14,1,2,1,50,12,48,29.17,7.29
PLY_0049,Allrounder,IPL_T20_CSK,12,342,200,48.86,171,8,29.4,33.38,9
PLY_0049,Allrounder,IPL_T20_DC,15,396,229,36,172.93,16,37.4,20.12,8.55
PLY_0049,Allrounder,IPL_T20_GL,1,,,,,1,3,21,7
PLY_0049,Allrounder,IPL_T20_GT,4,104,61,26,170.49,6,5,7.83,9.4
PLY_0049,Allrounder,IPL_T20_LSG,6,76,51,15.2,149.02,6,12,24,12
PLY_0049,Allrounder,IPL_T20_MI,18,260,175,20,148.57,19,47.5,24,9.53
PLY_0049,Allrounder,IPL_T20_PBKS,14,449,227,37.42,197.8,15,32.2,22.2,10.3
PLY_0049,Allrounder,IPL_T20_RCB,15,396,201,39.6,197.01,17,41.5,22.65,9.2
PLY_0049,Allrounder,IPL_T20_RPS,2,17,11,17,154.55,1,4,27,6.75
PLY_0049,Allrounder,IPL_T20_RR,11,249,142,31.12,175.35,7,17,22.29,9.18
PLY_0049,Allrounder,IPL_T20_SRH,20,306,180,23.54,170,25,44.3,16.96,9.53
PLY_0053,Bowler,IPL_T20_CSK,5,3,6,3,50,4,19,52.25,11
PLY_0053,Bowler,IPL_T20_DC,4,9,15,4.5,60,3,15.2,47,9.2
PLY_0053,Bowler,IPL_T20_KKR,4,14,12,14,116.67,8,15.1,18.62,9.82
PLY_0053,Bowler,IPL_T20_MI,5,25,12,25,208.33,8,17,16.75,7.88
PLY_0053,Bowler,IPL_T20_PBKS,1,22,12,22,183.33,2,4,17.5,8.75
PLY_0053,Bowler,IPL_T20_RCB,5,13,16,6.5,81.25,4,20,36.5,7.3
PLY_0053,Bowler,IPL_T20_RPS,1,,,,,5,4,3.4,4.25
PLY_0053,Bowler,IPL_T20_RR,2,1,1,1,100,6,8,9.67,7.25
PLY_0053,Bowler,IPL_T20_SRH,3,4,2,4,200,2,12,45,7.5
PLY_0054,Allrounder,IPL_T20_KKR,3,51,40,17,127.5,0,7,,8.71
PLY_0054,Allrounder,IPL_T20_MI,2,29,18,14.5,161.11,3,6,16,8
PLY_0054,Allrounder,IPL_T20_PBKS,2,6,4,6,150,1,6,42,7
PLY_0054,Allrounder,IPL_T20_RCB,2,1,4,1,25,0,1,,3
PLY_0054,Allrounder,IPL_T20_RR,2,43,31,43,138.71,2,8,34.5,8.62
PLY_0054,Allrounder,IPL_T20_SRH,2,46,34,46,135.29,1,7,79,11.29
PLY_0055,Batter,IPL_T20_CSK,2,25,20,12.5,125,,,,
PLY_0055,Batter,IPL_T20_DC,2,98,59,49,166.1,,,,
PLY_0055,Batter,IPL_T20_GT,1,27,13,27,207.69,,,,
PLY_0055,Batter,IPL_T20_LSG,3,44,36,14.67,122.22,,,,
PLY_0055,Batter,IPL_T20_MI,2,39,22,19.5,177.27,,,,
PLY_0055,Batter,IPL_T20_PBKS,1,37,28,37,132.14,,,,
PLY_0055,Batter,IPL_T20_RCB,2,33,26,16.5,126.92,,,,
PLY_0055,Batter,IPL_T20_RR,3,96,66,48,145.45,,,,
PLY_0055,Batter,IPL_T20_SRH,2,64,50,32,128,,,,
PLY_0056,Bowler,IPL_T20_GL,1,15,12,15,125,0,2,,10.5
PLY_0056,Bowler,IPL_T20_KKR,1,,,,,1,2.5,19,6.71
PLY_0056,Bowler,IPL_T20_MI,1,,,,,1,4,32,8
PLY_0056,Bowler,IPL_T20_PBKS,1,4,6,4,66.67,2,4,8.5,4.25
PLY_0056,Bowler,IPL_T20_SRH,1,6,2,6,300,1,4.1,55,13.2
PLY_0057,Batter,IPL_T20_CSK,1,19,19,19,100,,,,
PLY_0057,Batter,IPL_T20_DC,1,74,41,74,180.49,,,,
PLY_0057,Batter,IPL_T20_GT,2,21,21,10.5,100,,,,
PLY_0057,Batter,IPL_T20_KKR,2,18,12,18,150,,,,
PLY_0057,Batter,IPL_T20_LSG,2,41,15,41,273.33,,,,
PLY_0057,Batter,IPL_T20_MI,2,30,22,30,136.36,,,,
PLY_0057,Batter,IPL_T20_RCB,1,26,9,26,288.89,,,,
PLY_0057,Batter,IPL_T20_RR,1,7,3,7,233.33,,,,
PLY_0061,Batter,IPL_T20_KKR,1,12,12,12,100,,,,
PLY_0062,Bowler,IPL_T20_CSK,2,2,4,2,50,2,5.1,13.5,5.23
PLY_0062,Bowler,IPL_T20_DC,1,,,,,2,4,11.5,5.75
PLY_0062,Bowler,IPL_T20_GL,1,,,,,1,3,35,11.67
PLY_0062,Bowler,IPL_T20_KKR,2,7,5,7,140,1,7,71,10.14
PLY_0062,Bowler,IPL_T20_MI,8,6,12,3,50,6,26.2,49.33,11.24
PLY_0062,Bowler,IPL_T20_PBKS,2,,,,,1,6.1,56,9.08
PLY_0062,Bowler,IPL_T20_RCB,4,1,5,1,20,0,12.5,,9.35
PLY_0062,Bowler,IPL_T20_RPS,1,,,,,1,2,14,7
PLY_0062,Bowler,IPL_T20_RR,2,,,,,3,7.2,23.33,9.55
PLY_0062,Bowler,IPL_T20_SRH,4,8,9,8,88.89,6,12,11.17,5.58
PLY_0063,Bowler,IPL_T20_CSK,3,0,1,0,0,2,8,34,8.5
PLY_0063,Bowler,IPL_T20_GL,1,25,15,25,166.67,0,1,,16
PLY_0063,Bowler,IPL_T20_KKR,1,,,,,0,3,,8.67
PLY_0063,Bowler,IPL_T20_MI,1,,,,,1,4,29,7.25
PLY_0063,Bowler,IPL_T20_PBKS,1,,,,,1,4,27,6.75
PLY_0063,Bowler,IPL_T20_RCB,2,10,8,10,125,0,7,,8.43
PLY_0064,Allrounder,IPL_T20_DC,1,,,,,0,2,,13
PLY_0064,Allrounder,IPL_T20_MI,1,7,2,7,350,1,4,16,4
PLY_0064,Allrounder,IPL_T20_PBKS,1,,,,,0,3,,9
PLY_0064,Allrounder,IPL_T20_RCB,1,,,,,1,3,28,9.33
PLY_0064,Allrounder,IPL_T20_RPS,1,0,1,0,0,0,4,,4
PLY_0064,Allrounder,IPL_T20_SRH,1,0,6,0,0,0,2.1,,14.31
PLY_0065,Batter,IPL_T20_CSK,2,16,15,8,106.67,,,,
PLY_0065,Batter,IPL_T20_DC,1,8,9,8,88.89,,,,
PLY_0065,Batter,IPL_T20_GT,1,5,4,5,125,,,,
PLY_0065,Batter,IPL_T20_LSG,2,67,53,33.5,126.42,,,,
PLY_0065,Batter,IPL_T20_RR,3,43,34,14.33,126.47,,,,
PLY_0066,Bowler,IPL_T20_CSK,7,1,7,1,14.29,10,28.1,26.1,9.27
PLY_0066,Bowler,IPL_T20_GT,3,7,8,7,87.5,4,11.2,31.5,11.12
PLY_0066,Bowler,IPL_T20_KKR,6,4,6,4,66.67,13,22.2,14.23,8.28
PLY_0066,Bowler,IPL_T20_LSG,1,,,,,0,2.4,,13.12
PLY_0066,Bowler,IPL_T20_MI,8,5,3,5,166.67,9,29.1,31.56,9.74
PLY_0066,Bowler,IPL_T20_PBKS,4,3,1,3,300,4,15.1,30.25,7.98
PLY_0066,Bowler,IPL_T20_RCB,4,23,14,23,164.29,7,16.1,15.71,6.8
PLY_0066,Bowler,IPL_T20_RR,6,0,1,0,0,8,24,25.88,8.62
PLY_0066,Bowler,IPL_T20_SRH,9,6,9,3,66.67,6,35,54.67,9.37
PLY_0067,Allrounder,IPL_T20_GT,1,,,,,3,2.3,4.33,5.2
PLY_0067,Allrounder,IPL_T20_KKR,3,9,6,9,150,3,8.1,27,9.92
PLY_0067,Allrounder,IPL_T20_LSG,2,,,,,1,6,68,11.33
PLY_0067,Allrounder,IPL_T20_PBKS,1,0,1,0,0,0,2,,10
PLY_0067,Allrounder,IPL_T20_RCB,1,,,,,0,3,,8.33
PLY_0067,Allrounder,IPL_T20_RR,1,5,3,5,166.67,1,3,21,7
PLY_0067,Allrounder,IPL_T20_SRH,2,2,4,2,50,2,7.2,29,7.91
PLY_0068,Batter,IPL_T20_CSK,2,60,41,60,146.34,,,,
PLY_0068,Batter,IPL_T20_DC,3,23,26,23,88.46,,,,
PLY_0068,Batter,IPL_T20_GT,1,23,15,23,153.33,,,,
PLY_0068,Batter,IPL_T20_KKR,4,4,11,1,36.36,,,,
PLY_0068,Batter,IPL_T20_LSG,3,24,37,8,64.86,,,,
PLY_0068,Batter,IPL_T20_MI,2,72,51,72,141.18,,,,
PLY_0068,Batter,IPL_T20_PBKS,2,32,34,16,94.12,,,,
PLY_0068,Batter,IPL_T20_RR,2,55,36,55,152.78,,,,
PLY_0068,Batter,IPL_T20_SRH,2,25,16,25,156.25,,,,
PLY_0069,Allrounder,IPL_T20_CSK,2,3,3,3,100,1,3.4,29,7.91
PLY_0069,Allrounder,IPL_T20_DC,2,0,2,0,0,3,8,15.33,5.75
PLY_0069,Allrounder,IPL_T20_LSG,1,0,2,0,0,0,3,,9
PLY_0069,Allrounder,IPL_T20_PBKS,1,4,5,4,80,0,2,,18
PLY_0069,Allrounder,IPL_T20_RCB,1,,,,,0,2,,3
PLY_0069,Allrounder,IPL_T20_RR,2,6,6,6,100,1,5,48,9.6
PLY_0069,Allrounder,IPL_T20_SRH,1,13,7,13,185.71,1,3,26,8.67
PLY_0070,Bowler,IPL_T20_CSK,2,10,20,10,50,1,7,70,10
PLY_0070,Bowler,IPL_T20_DC,2,8,3,8,266.67,2,7.2,28.5,7.77
PLY_0070,Bowler,IPL_T20_KKR,3,3,5,3,60,2,8.5,51.5,11.66
PLY_0070,Bowler,IPL_T20_MI,2,,,,,3,8.1,23.67,8.69
PLY_0070,Bowler,IPL_T20_PBKS,2,,,,,1,3,32,10.67
PLY_0070,Bowler,IPL_T20_RCB,3,0,2,0,0,2,9.1,30.5,6.65
PLY_0070,Bowler,IPL_T20_RR,2,0,3,0,0,4,8,16,8
PLY_0070,Bowler,IPL_T20_SRH,4,15,14,7.5,107.14,1,13.2,118,8.85
PLY_0073,Bowler,IPL_T20_GT,1,13,9,13,144.44,1,2,9,4.5
PLY_0073,Bowler,IPL_T20_KKR,1,,,,,0,2,,8.5
PLY_0073,Bowler,IPL_T20_LSG,1,,,,,0,2.2,,9.43
PLY_0073,Bowler,IPL_T20_PBKS,1,,,,,1,3.1,48,15.16
PLY_0073,Bowler,IPL_T20_SRH,1,,,,,1,2.5,18,6.35
PLY_0075,Bowler,IPL_T20_CSK,3,23,20,7.67,115,0,5.5,,18
PLY_0075,Bowler,IPL_T20_DC,5,78,49,78,159.18,3,13.1,48,10.94
PLY_0075,Bowler,IPL_T20_KKR,1,5,4,5,125,0,2,,12
PLY_0075,Bowler,IPL_T20_LSG,2,1,3,1,33.33,1,5.1,47,9.1
PLY_0075,Bowler,IPL_T20_MI,2,1,2,1,50,1,5,29,5.8
PLY_0075,Bowler,IPL_T20_PBKS,2,1,1,1,100,1,5,69,13.8
PLY_0075,Bowler,IPL_T20_RCB,2,15,9,15,166.67,2,4.2,22.5,10.38
PLY_0075,Bowler,IPL_T20_RR,2,,,,,4,5,14.5,11.6
PLY_0076,Bowler,IPL_T20_CSK,9,,,,,11,31.2,24.82,8.71
PLY_0076,Bowler,IPL_T20_DC,8,11,20,11,55,6,25.1,37,8.82
PLY_0076,Bowler,IPL_T20_GT,6,10,5,10,200,5,22.2,37.2,8.33
PLY_0076,Bowler,IPL_T20_KKR,10,2,3,2,66.67,11,31.5,24.73,8.54
PLY_0076,Bowler,IPL_T20_LSG,6,2,4,2,50,10,22,18.8,8.55
PLY_0076,Bowler,IPL_T20_MI,9,,,,,10,33,32.3,9.79
PLY_0076,Bowler,IPL_T20_RCB,11,4,3,4,133.33,11,35.2,31.27,9.74
PLY_0076,Bowler,IPL_T20_RR,11,1,5,1,20,18,42.5,23.94,10.06
PLY_0076,Bowler,IPL_T20_SRH,11,1,6,0.5,16.67,15,42.4,22.07,7.76
PLY_0077,Allrounder,IPL_T20_KKR,1,9,7,9,128.57,,,,
PLY_0077,Allrounder,IPL_T20_MI,1,0,1,0,0,,,,
PLY_0080,Bowler,IPL_T20_DC,2,1,1,1,100,4,7,12,6.86
PLY_0080,Bowler,IPL_T20_GL,2,,,,,1,8,50,6.25
PLY_0080,Bowler,IPL_T20_KKR,3,1,4,1,25,2,12,54.5,9.08
PLY_0080,Bowler,IPL_T20_MI,6,0,1,0,0,8,22.1,24.75,8.93
PLY_0080,Bowler,IPL_T20_PBKS,4,,,,,6,13.5,18.33,7.95
PLY_0080,Bowler,IPL_T20_RCB,6,0,2,0,0,13,22.1,11.69,6.86
PLY_0080,Bowler,IPL_T20_RPS,3,,,,,4,8.1,13.75,6.73
PLY_0080,Bowler,IPL_T20_RR,2,,,,,0,8,,7.62
PLY_0080,Bowler,IPL_T20_SRH,2,,,,,1,8,62,7.75
PLY_0081,Allrounder,IPL_T20_CSK,1,6,6,6,100,1,2,19,9.5
PLY_0081,Allrounder,IPL_T20_DC,1,15,8,15,187.5,1,2,15,7.5
PLY_0081,Allrounder,IPL_T20_KKR,1,13,8,13,162.5,1,2,14,7
PLY_0081,Allrounder,IPL_T20_MI,1,17,15,17,113.33,,,,
PLY_0081,Allrounder,IPL_T20_PBKS,1,22,8,22,275,,,,
PLY_0081,Allrounder,IPL_T20_RCB,2,34,21,34,161.9,1,2.5,36,12.71
PLY_0081,Allrounder,IPL_T20_RR,1,13,9,13,144.44,0,1,,5
PLY_0083,Bowler,IPL_T20_DC,4,7,7,7,100,4,14.1,32.25,9.11
PLY_0083,Bowler,IPL_T20_GL,1,,,,,2,4,20,10
PLY_0083,Bowler,IPL_T20_KKR,1,,,,,0,1,,13
PLY_0083,Bowler,IPL_T20_MI,2,,,,,1,7,90,12.86
PLY_0083,Bowler,IPL_T20_PBKS,2,,,,,2,6,21,7
