player_id,player_name,from_team_id,to_team_id,season
PLY_0214,Hardik Pandya,,IPL_T20_MI,2015
PLY_0214,Hardik Pandya,IPL_T20_MI,IPL_T20_GT,2022
PLY_0214,Hardik Pandya,IPL_T20_GT,IPL_T20_MI,2024
PLY_0215,Hardus Viljoen,,IPL_T20_PBKS,2019
PLY_0218,Harpreet Brar,,IPL_T20_PBKS,2019
PLY_0219,Harpreet Singh,,IPL_T20_SRH,2009
PLY_0219,Harpreet Singh,IPL_T20_SRH,IPL_T20_PW,2012
PLY_0219,Harpreet Singh,IPL_T20_PW,IPL_T20_PBKS,2013
PLY_0219,Harpreet Singh,IPL_T20_PBKS,IPL_T20_RCB,2017
PLY_0219,Harpreet Singh,IPL_T20_RCB,IPL_T20_PBKS,2023
PLY_0220,Harry Brook,,IPL_T20_SRH,2023
PLY_0221,Harry Gurney,,IPL_T20_KKR,2019
PLY_0222,Harshal Patel,,IPL_T20_RCB,2012
PLY_0222,Harshal Patel,IPL_T20_RCB,IPL_T20_DC,2018
PLY_0222,Harshal Patel,IPL_T20_DC,IPL_T20_RCB,2021
PLY_0222,Harshal Patel,IPL_T20_RCB,IPL_T20_PBKS,2024
PLY_0222,Harshal Patel,IPL_T20_PBKS,IPL_T20_SRH,2025
PLY_0223,Harshit Rana,,IPL_T20_KKR,2022
PLY_0224,Hashim Amla,,IPL_T20_PBKS,2016
PLY_0225,Heinrich Klaasen,,IPL_T20_RR,2018
PLY_0225,Heinrich Klaasen,IPL_T20_RR,IPL_T20_RCB,2019
PLY_0225,Heinrich Klaasen,IPL_T20_RCB,IPL_T20_SRH,2023
PLY_0227,Hrithik Shokeen,,IPL_T20_MI,2022
PLY_0228,Imran Tahir,,IPL_T20_DC,2014
PLY_0228,Imran Tahir,IPL_T20_DC,IPL_T20_RPS,2017
PLY_0228,Imran Tahir,IPL_T20_RPS,IPL_T20_CSK,2018
PLY_0229,Iqbal Abdulla,,IPL_T20_KKR,2007
PLY_0229,Iqbal Abdulla,IPL_T20_KKR,IPL_T20_RR,2014
PLY_0229,Iqbal Abdulla,IPL_T20_RR,IPL_T20_RCB,2015
PLY_0230,Irfan Pathan,,IPL_T20_PBKS,2007
PLY_0230,Irfan Pathan,IPL_T20_PBKS,IPL_T20_DC,2011
PLY_0230,Irfan Pathan,IPL_T20_DC,IPL_T20_SRH,2014
PLY_0230,Irfan Pathan,IPL_T20_SRH,IPL_T20_CSK,2015
PLY_0230,Irfan Pathan,IPL_T20_CSK,IPL_T20_RPS,2016
PLY_0230,Irfan Pathan,IPL_T20_RPS,IPL_T20_GL,2017
PLY_0231,Ish Sodhi,,IPL_T20_PBKS,2009
PLY_0231,Ish Sodhi,IPL_T20_PBKS,IPL_T20_RR,2018
PLY_0232,Ishan Kishan,,IPL_T20_GL,2016
PLY_0232,Ishan Kishan,IPL_T20_GL,IPL_T20_MI,2018
PLY_0232,Ishan Kishan,IPL_T20_MI,IPL_T20_SRH,2025
PLY_0233,Vihan Malhotra,,IPL_T20_SRH,2011
PLY_0233,Vihan Malhotra,IPL_T20_SRH,IPL_T20_RCB,2026
PLY_0234,Ishank Jaggi,,IPL_T20_SRH,2011
PLY_0234,Ishank Jaggi,IPL_T20_SRH,IPL_T20_KKR,2017
PLY_0235,Ishant Sharma,,IPL_T20_KKR,2007
PLY_0235,Ishant Sharma,IPL_T20_KKR,IPL_T20_SRH,2011
PLY_0235,Ishant Sharma,IPL_T20_SRH,IPL_T20_RPS,2016
PLY_0235,Ishant Sharma,IPL_T20_RPS,IPL_T20_PBKS,2017
PLY_0235,Ishant Sharma,IPL_T20_PBKS,IPL_T20_DC,2019
PLY_0235,Ishant Sharma,IPL_T20_DC,IPL_T20_GT,2025
PLY_0236,Isuru Udana,,IPL_T20_RCB,2020
PLY_0239,Jacob Bethell,,IPL_T20_RCB,2025
PLY_0244,Jagadeesha Suchith,,IPL_T20_MI,2015
PLY_0244,Jagadeesha Suchith,IPL_T20_MI,IPL_T20_DC,2019
PLY_0244,Jagadeesha Suchith,IPL_T20_DC,IPL_T20_PBKS,2020
PLY_0244,Jagadeesha Suchith,IPL_T20_PBKS,IPL_T20_SRH,2021
PLY_0245,Jake Fraser - McGurk,,IPL_T20_DC,2024
PLY_0246,James Faulkner,,IPL_T20_PW,2011
PLY_0246,James Faulkner,IPL_T20_PW,IPL_T20_PBKS,2012
PLY_0246,James Faulkner,IPL_T20_PBKS,IPL_T20_RR,2013
PLY_0246,James Faulkner,IPL_T20_RR,IPL_T20_GL,2016
PLY_0249,James Neesham,,IPL_T20_DC,2014
PLY_0249,James Neesham,IPL_T20_DC,IPL_T20_PBKS,2020
PLY_0249,James Neesham,IPL_T20_PBKS,IPL_T20_MI,2021
PLY_0249,James Neesham,IPL_T20_MI,IPL_T20_RR,2022
PLY_0250,James Pattinson,,IPL_T20_MI,2020
PLY_0251,Jamie Overton,,IPL_T20_CSK,2025
PLY_0252,Jaskaran Singh,,IPL_T20_SRH,2009
PLY_0252,Jaskaran Singh,IPL_T20_SRH,IPL_T20_RPS,2016
PLY_0253,Jason Behrendorff,,IPL_T20_MI,2019
PLY_0253,Jason Behrendorff,IPL_T20_MI,IPL_T20_CSK,2021
PLY_0253,Jason Behrendorff,IPL_T20_CSK,IPL_T20_RCB,2022
PLY_0253,Jason Behrendorff,IPL_T20_RCB,IPL_T20_MI,2023
PLY_0254,Jason Holder,,IPL_T20_CSK,2013
PLY_0254,Jason Holder,IPL_T20_CSK,IPL_T20_SRH,2014
PLY_0254,Jason Holder,IPL_T20_SRH,IPL_T20_KKR,2016
PLY_0254,Jason Holder,IPL_T20_KKR,IPL_T20_SRH,2020
PLY_0254,Jason Holder,IPL_T20_SRH,IPL_T20_LSG,2022
PLY_0254,Jason Holder,IPL_T20_LSG,IPL_T20_RR,2023
PLY_0254,Jason Holder,IPL_T20_RR,IPL_T20_GT,2026
PLY_0255,Jason Roy,,IPL_T20_GL,2017
PLY_0255,Jason Roy,IPL_T20_GL,IPL_T20_DC,2018
PLY_0255,Jason Roy,IPL_T20_DC,IPL_T20_SRH,2021
PLY_0255,Jason Roy,IPL_T20_SRH,IPL_T20_KKR,2023
PLY_0256,Jasprit Bumrah,,IPL_T20_MI,2013
PLY_0257,Javon Searles,,IPL_T20_KKR,2018
PLY_0258,Jayant Yadav,,IPL_T20_DC,2015
PLY_0258,Jayant Yadav,IPL_T20_DC,IPL_T20_MI,2019
PLY_0258,Jayant Yadav,IPL_T20_MI,IPL_T20_GT,2022
PLY_0259,Jaydev Unadkat,,IPL_T20_KKR,2009
PLY_0259,Jaydev Unadkat,IPL_T20_KKR,IPL_T20_RCB,2013
PLY_0259,Jaydev Unadkat,IPL_T20_RCB,IPL_T20_DC,2014
PLY_0259,Jaydev Unadkat,IPL_T20_DC,IPL_T20_KKR,2016
PLY_0259,Jaydev Unadkat,IPL_T20_KKR,IPL_T20_RPS,2017
PLY_0259,Jaydev Unadkat,IPL_T20_RPS,IPL_T20_RR,2018
PLY_0259,Jaydev Unadkat,IPL_T20_RR,IPL_T20_MI,2022
PLY_0259,Jaydev Unadkat,IPL_T20_MI,IPL_T20_LSG,2023
PLY_0259,Jaydev Unadkat,IPL_T20_LSG,IPL_T20_SRH,2024
PLY_0262,Jhye Richardson,,IPL_T20_PBKS,2021
PLY_0262,Jhye Richardson,IPL_T20_PBKS,IPL_T20_DC,2024
PLY_0264,Jitesh Sharma,,IPL_T20_CSK,2007
PLY_0264,Jitesh Sharma,IPL_T20_CSK,IPL_T20_PBKS,2022
PLY_0264,Jitesh Sharma,IPL_T20_PBKS,IPL_T20_RCB,2025
PLY_0265,Joe Denly,,IPL_T20_KKR,2019
PLY_0266,Joe Root,,IPL_T20_RR,2023
PLY_0267,Jofra Archer,,IPL_T20_RR,2018
PLY_0267,Jofra Archer,IPL_T20_RR,IPL_T20_MI,2022
PLY_0267,Jofra Archer,IPL_T20_MI,IPL_T20_RR,2025
PLY_0269,Johan Botha,,IPL_T20_RR,2009
PLY_0269,Johan Botha,IPL_T20_RR,IPL_T20_DC,2013
PLY_0269,Johan Botha,IPL_T20_DC,IPL_T20_KKR,2015
PLY_0271,Jonny Bairstow,,IPL_T20_SRH,2019
PLY_0271,Jonny Bairstow,IPL_T20_SRH,IPL_T20_PBKS,2022
PLY_0271,Jonny Bairstow,IPL_T20_PBKS,IPL_T20_MI,2025
PLY_0272,Jos Buttler,,IPL_T20_MI,2016
PLY_0272,Jos Buttler,IPL_T20_MI,IPL_T20_RR,2018
PLY_0272,Jos Buttler,IPL_T20_RR,IPL_T20_GT,2025
PLY_0273,Josh Hazlewood,,IPL_T20_CSK,2020
PLY_0273,Josh Hazlewood,IPL_T20_CSK,IPL_T20_RCB,2022
PLY_0274,Josh Inglis,,IPL_T20_PBKS,2025
PLY_0274,Josh Inglis,IPL_T20_PBKS,IPL_T20_LSG,2026
PLY_0275,Josh Philippe,,IPL_T20_RCB,2020
PLY_0278,K.S Bharat,,IPL_T20_RCB,2021
PLY_0278,K.S Bharat,IPL_T20_RCB,IPL_T20_DC,2022
PLY_0279,KC Cariappa,,IPL_T20_KKR,2015
PLY_0279,KC Cariappa,IPL_T20_KKR,IPL_T20_PBKS,2016
PLY_0279,KC Cariappa,IPL_T20_PBKS,IPL_T20_KKR,2019
PLY_0279,KC Cariappa,IPL_T20_KKR,IPL_T20_RR,2021
PLY_0280,KL Rahul,,IPL_T20_RCB,2013
PLY_0280,KL Rahul,IPL_T20_RCB,IPL_T20_SRH,2014
PLY_0280,KL Rahul,IPL_T20_SRH,IPL_T20_RCB,2016
PLY_0280,KL Rahul,IPL_T20_RCB,IPL_T20_PBKS,2018
PLY_0280,KL Rahul,IPL_T20_PBKS,IPL_T20_LSG,2022
PLY_0280,KL Rahul,IPL_T20_LSG,IPL_T20_DC,2025
PLY_0282,Kagiso Rabada,,IPL_T20_DC,2017
PLY_0282,Kagiso Rabada,IPL_T20_DC,IPL_T20_PBKS,2022
PLY_0282,Kagiso Rabada,IPL_T20_PBKS,IPL_T20_GT,2025
PLY_0283,Kamindu Mendis,,IPL_T20_SRH,2025
PLY_0284,Kamlesh Nagarkoti,,IPL_T20_KKR,2018
PLY_0284,Kamlesh Nagarkoti,IPL_T20_KKR,IPL_T20_DC,2022
PLY_0287,Kane Richardson,,IPL_T20_PW,2013
PLY_0287,Kane Richardson,IPL_T20_PW,IPL_T20_RR,2014
PLY_0287,Kane Richardson,IPL_T20_RR,IPL_T20_RCB,2016
PLY_0288,Kane Williamson,,IPL_T20_SRH,2015
PLY_0288,Kane Williamson,IPL_T20_SRH,IPL_T20_GT,2023
PLY_0290,Karan Sharma,,IPL_T20_LSG,2022
PLY_0291,Karanveer Singh,,IPL_T20_PBKS,2014
PLY_0292,Karn Sharma,,IPL_T20_RCB,2009
PLY_0292,Karn Sharma,IPL_T20_RCB,IPL_T20_SRH,2013
PLY_0292,Karn Sharma,IPL_T20_SRH,IPL_T20_MI,2017
PLY_0292,Karn Sharma,IPL_T20_MI,IPL_T20_CSK,2018
PLY_0292,Karn Sharma,IPL_T20_CSK,IPL_T20_RCB,2022
PLY_0292,Karn Sharma,IPL_T20_RCB,IPL_T20_MI,2025
PLY_0293,Kartik Tyagi,,IPL_T20_RR,2020
PLY_0293,Kartik Tyagi,IPL_T20_RR,IPL_T20_SRH,2022
PLY_0293,Kartik Tyagi,IPL_T20_SRH,IPL_T20_GT,2024
PLY_0293,Kartik Tyagi,IPL_T20_GT,IPL_T20_KKR,2026
PLY_0294,Karun Nair,,IPL_T20_RCB,2013
PLY_0294,Karun Nair,IPL_T20_RCB,IPL_T20_RR,2014
PLY_0294,Karun Nair,IPL_T20_RR,IPL_T20_DC,2016
PLY_0294,Karun Nair,IPL_T20_DC,IPL_T20_PBKS,2018
PLY_0294,Karun Nair,IPL_T20_PBKS,IPL_T20_KKR,2021
PLY_0294,Karun Nair,IPL_T20_KKR,IPL_T20_RR,2022
PLY_0294,Karun Nair,IPL_T20_RR,IPL_T20_DC,2025
PLY_0295,Kedar Jadhav,,IPL_T20_DC,2009
PLY_0295,Kedar Jadhav,IPL_T20_DC,IPL_T20_KTK,2011
PLY_0295,Kedar Jadhav,IPL_T20_KTK,IPL_T20_DC,2013
PLY_0295,Kedar Jadhav,IPL_T20_DC,IPL_T20_RCB,2016
PLY_0295,Kedar Jadhav,IPL_T20_RCB,IPL_T20_CSK,2018
PLY_0295,Kedar Jadhav,IPL_T20_CSK,IPL_T20_SRH,2021
PLY_0295,Kedar Jadhav,IPL_T20_SRH,IPL_T20_RCB,2023
PLY_0296,Keemo Paul,,IPL_T20_DC,2019
PLY_0298,Keshav Maharaj,,IPL_T20_RR,2024
PLY_0299,Kevin Pietersen,,IPL_T20_RCB,2009
PLY_0299,Kevin Pietersen,IPL_T20_RCB,IPL_T20_DC,2012
PLY_0299,Kevin Pietersen,IPL_T20_DC,IPL_T20_SRH,2015
PLY_0299,Kevin Pietersen,IPL_T20_SRH,IPL_T20_RPS,2016
PLY_0301,Khaleel Ahmed,,IPL_T20_DC,2016
PLY_0301,Khaleel Ahmed,IPL_T20_DC,IPL_T20_SRH,2018
PLY_0301,Khaleel Ahmed,IPL_T20_SRH,IPL_T20_DC,2022
PLY_0301,Khaleel Ahmed,IPL_T20_DC,IPL_T20_CSK,2025
PLY_0302,Kieron Pollard,,IPL_T20_MI,2009
PLY_0304,Krishnappa Gowtham,,IPL_T20_MI,2017
PLY_0304,Krishnappa Gowtham,IPL_T20_MI,IPL_T20_RR,2018
PLY_0304,Krishnappa Gowtham,IPL_T20_RR,IPL_T20_PBKS,2020
PLY_0304,Krishnappa Gowtham,IPL_T20_PBKS,IPL_T20_CSK,2021
PLY_0304,Krishnappa Gowtham,IPL_T20_CSK,IPL_T20_LSG,2022
PLY_0305,Krunal Pandya,,IPL_T20_MI,2016
PLY_0305,Krunal Pandya,IPL_T20_MI,IPL_T20_LSG,2022
PLY_0305,Krunal Pandya,IPL_T20_LSG,IPL_T20_RCB,2025
PLY_0306,Kuldeep Yadav,,IPL_T20_KKR,2015
PLY_0306,Kuldeep Yadav,IPL_T20_KKR,IPL_T20_DC,2022
PLY_0307,Kuldip Yadav,,IPL_T20_RR,2021
PLY_0309,Kumar Kushagra,,IPL_T20_DC,2024
PLY_0309,Kumar Kushagra,IPL_T20_DC,IPL_T20_GT,2025
PLY_0311,Kusal Mendis,,IPL_T20_GT,2025
PLY_0313,Kwena Maphaka,,IPL_T20_MI,2024
PLY_0313,Kwena Maphaka,IPL_T20_MI,IPL_T20_RR,2025
PLY_0314,Kyle Abbott,,IPL_T20_CSK,2015
PLY_0314,Kyle Abbott,IPL_T20_CSK,IPL_T20_PBKS,2016
PLY_0315,Kyle Jamieson,,IPL_T20_RCB,2021
PLY_0315,Kyle Jamieson,IPL_T20_RCB,IPL_T20_PBKS,2025
PLY_0315,Kyle Jamieson,IPL_T20_PBKS,IPL_T20_DC,2026
PLY_0316,Kyle Mayers,,IPL_T20_LSG,2022
PLY_0319,Lalit Yadav,,IPL_T20_DC,2020
PLY_0320,Lasith Malinga,,IPL_T20_MI,2015
PLY_0323,Lendl Simmons,,IPL_T20_MI,2014
PLY_0324,Liam Livingstone,,IPL_T20_RR,2019
PLY_0324,Liam Livingstone,IPL_T20_RR,IPL_T20_PBKS,2022
PLY_0324,Liam Livingstone,IPL_T20_PBKS,IPL_T20_RCB,2025
PLY_0324,Liam Livingstone,IPL_T20_RCB,IPL_T20_SRH,2026
PLY_0325,Liam Plunkett,,IPL_T20_DC,2018
PLY_0327,Lizaad Williams,,IPL_T20_DC,2024
PLY_0328,Lockie Ferguson,,IPL_T20_RPS,2017
PLY_0328,Lockie Ferguson,IPL_T20_RPS,IPL_T20_KKR,2019
PLY_0328,Lockie Ferguson,IPL_T20_KKR,IPL_T20_GT,2022
PLY_0328,Lockie Ferguson,IPL_T20_GT,IPL_T20_KKR,2023
PLY_0328,Lockie Ferguson,IPL_T20_KKR,IPL_T20_RCB,2024
PLY_0328,Lockie Ferguson,IPL_T20_RCB,IPL_T20_PBKS,2025
PLY_0331,Luke Wood,,IPL_T20_MI,2024
PLY_0331,Luke Wood,IPL_T20_MI,IPL_T20_GT,2026
PLY_0334,MS Dhoni,,IPL_T20_CSK,2007
PLY_0334,MS Dhoni,IPL_T20_CSK,IPL_T20_RPS,2016
PLY_0334,MS Dhoni,IPL_T20_RPS,IPL_T20_CSK,2018
PLY_0335,Madhav Tiwari,,IPL_T20_DC,2025
PLY_0336,Maheesh Theekshana,,IPL_T20_CSK,2022
PLY_0336,Maheesh Theekshana,IPL_T20_CSK,IPL_T20_RR,2025
PLY_0339,Mahipal Lomror,,IPL_T20_DC,2016
PLY_0339,Mahipal Lomror,IPL_T20_DC,IPL_T20_RR,2018
PLY_0339,Mahipal Lomror,IPL_T20_RR,IPL_T20_RCB,2022
PLY_0339,Mahipal Lomror,IPL_T20_RCB,IPL_T20_GT,2025
PLY_0341,Manan Vohra,,IPL_T20_PBKS,2013
PLY_0341,Manan Vohra,IPL_T20_PBKS,IPL_T20_RCB,2018
PLY_0341,Manan Vohra,IPL_T20_RCB,IPL_T20_RR,2019
PLY_0341,Manan Vohra,IPL_T20_RR,IPL_T20_LSG,2022
PLY_0342,Manav Suthar,,IPL_T20_GT,2024
PLY_0343,Mandeep Singh,,IPL_T20_KKR,2009
PLY_0343,Mandeep Singh,IPL_T20_KKR,IPL_T20_PBKS,2011
PLY_0343,Mandeep Singh,IPL_T20_PBKS,IPL_T20_RCB,2015
PLY_0343,Mandeep Singh,IPL_T20_RCB,IPL_T20_PBKS,2019
PLY_0343,Mandeep Singh,IPL_T20_PBKS,IPL_T20_DC,2022
PLY_0343,Mandeep Singh,IPL_T20_DC,IPL_T20_KKR,2023
PLY_0344,Manish Pandey,,IPL_T20_MI,2007
PLY_0344,Manish Pandey,IPL_T20_MI,IPL_T20_RCB,2009
PLY_0344,Manish Pandey,IPL_T20_RCB,IPL_T20_PW,2011
PLY_0344,Manish Pandey,IPL_T20_PW,IPL_T20_KKR,2014
PLY_0344,Manish Pandey,IPL_T20_KKR,IPL_T20_SRH,2018
PLY_0344,Manish Pandey,IPL_T20_SRH,IPL_T20_LSG,2022
PLY_0344,Manish Pandey,IPL_T20_LSG,IPL_T20_DC,2023
PLY_0344,Manish Pandey,IPL_T20_DC,IPL_T20_KKR,2024
PLY_0345,Manoj Bhandage,,IPL_T20_RCB,2023
PLY_0346,Manoj Tiwary,,IPL_T20_DC,2007
PLY_0346,Manoj Tiwary,IPL_T20_DC,IPL_T20_KKR,2009
PLY_0346,Manoj Tiwary,IPL_T20_KKR,IPL_T20_DC,2014
PLY_0346,Manoj Tiwary,IPL_T20_DC,IPL_T20_RPS,2017
PLY_0346,Manoj Tiwary,IPL_T20_RPS,IPL_T20_PBKS,2018
PLY_0347,Manpreet Gony,,IPL_T20_CSK,2007
PLY_0347,Manpreet Gony,IPL_T20_CSK,IPL_T20_SRH,2011
PLY_0347,Manpreet Gony,IPL_T20_SRH,IPL_T20_PBKS,2013
PLY_0347,Manpreet Gony,IPL_T20_PBKS,IPL_T20_GL,2017
PLY_0349,Manvinder Bisla,,IPL_T20_PBKS,2009
PLY_0349,Manvinder Bisla,IPL_T20_PBKS,IPL_T20_KKR,2011
PLY_0349,Manvinder Bisla,IPL_T20_KKR,IPL_T20_RCB,2015
PLY_0350,Marchant de Lange,,IPL_T20_KKR,2012
PLY_0350,Marchant de Lange,IPL_T20_KKR,IPL_T20_MI,2014
PLY_0351,Marco Jansen,,IPL_T20_MI,2021
PLY_0351,Marco Jansen,IPL_T20_MI,IPL_T20_SRH,2022
PLY_0351,Marco Jansen,IPL_T20_SRH,IPL_T20_PBKS,2025
PLY_0352,Marcus Stoinis,,IPL_T20_DC,2015
PLY_0352,Marcus Stoinis,IPL_T20_DC,IPL_T20_PBKS,2016
PLY_0352,Marcus Stoinis,IPL_T20_PBKS,IPL_T20_RCB,2019
PLY_0352,Marcus Stoinis,IPL_T20_RCB,IPL_T20_DC,2020
PLY_0352,Marcus Stoinis,IPL_T20_DC,IPL_T20_LSG,2022
PLY_0352,Marcus Stoinis,IPL_T20_LSG,IPL_T20_PBKS,2025
PLY_0354,Mark Wood,,IPL_T20_CSK,2018
PLY_0354,Mark Wood,IPL_T20_CSK,IPL_T20_LSG,2023
PLY_0355,Marlon Samuels,,IPL_T20_PW,2012
PLY_0355,Marlon Samuels,IPL_T20_PW,IPL_T20_DC,2017
PLY_0356,Martin Guptill,,IPL_T20_MI,2016
PLY_0356,Martin Guptill,IPL_T20_MI,IPL_T20_PBKS,2017
PLY_0356,Martin Guptill,IPL_T20_PBKS,IPL_T20_SRH,2019
PLY_0358,Matthew Breetzke,,IPL_T20_LSG,2025
PLY_0360,Matthew Short,,IPL_T20_PBKS,2023
PLY_0360,Matthew Short,IPL_T20_PBKS,IPL_T20_CSK,2026
PLY_0361,Matthew Wade,,IPL_T20_DC,2011
PLY_0361,Matthew Wade,IPL_T20_DC,IPL_T20_GT,2022
PLY_0362,Mayank Agarwal,,IPL_T20_RCB,2011
PLY_0362,Mayank Agarwal,IPL_T20_RCB,IPL_T20_DC,2014
PLY_0362,Mayank Agarwal,IPL_T20_DC,IPL_T20_RPS,2017
PLY_0362,Mayank Agarwal,IPL_T20_RPS,IPL_T20_PBKS,2018
PLY_0362,Mayank Agarwal,IPL_T20_PBKS,IPL_T20_SRH,2023
PLY_0362,Mayank Agarwal,IPL_T20_SRH,IPL_T20_RCB,2025
PLY_0363,Mayank Markande,,IPL_T20_MI,2018
PLY_0363,Mayank Markande,IPL_T20_MI,IPL_T20_RR,2020
PLY_0363,Mayank Markande,IPL_T20_RR,IPL_T20_MI,2022
PLY_0363,Mayank Markande,IPL_T20_MI,IPL_T20_SRH,2023
PLY_0363,Mayank Markande,IPL_T20_SRH,IPL_T20_KKR,2025
PLY_0363,Mayank Markande,IPL_T20_KKR,IPL_T20_MI,2026
PLY_0364,Michael Bracewell,,IPL_T20_RCB,2023
PLY_0366,Michael Hussey,,IPL_T20_CSK,2007
PLY_0366,Michael Hussey,IPL_T20_CSK,IPL_T20_MI,2014
PLY_0366,Michael Hussey,IPL_T20_MI,IPL_T20_CSK,2015
PLY_0370,Mitchell Johnson,,IPL_T20_MI,2013
PLY_0370,Mitchell Johnson,IPL_T20_MI,IPL_T20_PBKS,2014
PLY_0370,Mitchell Johnson,IPL_T20_PBKS,IPL_T20_MI,2017
PLY_0370,Mitchell Johnson,IPL_T20_MI,IPL_T20_KKR,2018
PLY_0371,Mitchell Marsh,,IPL_T20_SRH,2009
PLY_0371,Mitchell Marsh,IPL_T20_SRH,IPL_T20_PW,2011
PLY_0371,Mitchell Marsh,IPL_T20_PW,IPL_T20_RPS,2016
PLY_0371,Mitchell Marsh,IPL_T20_RPS,IPL_T20_SRH,2020
PLY_0371,Mitchell Marsh,IPL_T20_SRH,IPL_T20_DC,2022
PLY_0371,Mitchell Marsh,IPL_T20_DC,IPL_T20_LSG,2025
PLY_0372,Mitchell McClenaghan,,IPL_T20_MI,2015
PLY_0373,Mitchell Santner,,IPL_T20_CSK,2018
PLY_0373,Mitchell Santner,IPL_T20_CSK,IPL_T20_MI,2025
PLY_0374,Mitchell Starc,,IPL_T20_RCB,2014
PLY_0374,Mitchell Starc,IPL_T20_RCB,IPL_T20_KKR,2024
PLY_0374,Mitchell Starc,IPL_T20_KKR,IPL_T20_DC,2025
PLY_0375,Mithun Manhas,,IPL_T20_DC,2007
PLY_0375,Mithun Manhas,IPL_T20_DC,IPL_T20_PW,2011
PLY_0375,Mithun Manhas,IPL_T20_PW,IPL_T20_CSK,2014
PLY_0376,Moeen Ali,,IPL_T20_RCB,2018
PLY_0376,Moeen Ali,IPL_T20_RCB,IPL_T20_CSK,2021
PLY_0376,Moeen Ali,IPL_T20_CSK,IPL_T20_KKR,2025
PLY_0381,Mohammad Nabi,,IPL_T20_DC,2007
PLY_0381,Mohammad Nabi,IPL_T20_DC,IPL_T20_SRH,2017
PLY_0381,Mohammad Nabi,IPL_T20_SRH,IPL_T20_KKR,2022
PLY_0381,Mohammad Nabi,IPL_T20_KKR,IPL_T20_MI,2024
PLY_0382,Mohammad Shami,,IPL_T20_KKR,2013
PLY_0382,Mohammad Shami,IPL_T20_KKR,IPL_T20_DC,2014
PLY_0382,Mohammad Shami,IPL_T20_DC,IPL_T20_PBKS,2019
PLY_0382,Mohammad Shami,IPL_T20_PBKS,IPL_T20_GT,2022
PLY_0382,Mohammad Shami,IPL_T20_GT,IPL_T20_SRH,2025
PLY_0382,Mohammad Shami,IPL_T20_SRH,IPL_T20_LSG,2026
PLY_0383,Mohammed Siraj,,IPL_T20_SRH,2017
PLY_0383,Mohammed Siraj,IPL_T20_SRH,IPL_T20_RCB,2018
PLY_0383,Mohammed Siraj,IPL_T20_RCB,IPL_T20_GT,2025
PLY_0385,Mohit Rathee,,IPL_T20_PBKS,2023
PLY_0385,Mohit Rathee,IPL_T20_PBKS,IPL_T20_RCB,2025
PLY_0386,Mohit Sharma,,IPL_T20_CSK,2013
PLY_0386,Mohit Sharma,IPL_T20_CSK,IPL_T20_PBKS,2016
PLY_0386,Mohit Sharma,IPL_T20_PBKS,IPL_T20_CSK,2019
PLY_0386,Mohit Sharma,IPL_T20_CSK,IPL_T20_DC,2020
PLY_0386,Mohit Sharma,IPL_T20_DC,IPL_T20_GT,2023
PLY_0386,Mohit Sharma,IPL_T20_GT,IPL_T20_LSG,2024
PLY_0386,Mohit Sharma,IPL_T20_LSG,IPL_T20_DC,2025
PLY_0388,Mohsin Khan,,IPL_T20_MI,2018
PLY_0388,Mohsin Khan,IPL_T20_MI,IPL_T20_LSG,2022
PLY_0389,Moises Henriques,,IPL_T20_DC,2009
PLY_0389,Moises Henriques,IPL_T20_DC,IPL_T20_RCB,2013
PLY_0389,Moises Henriques,IPL_T20_RCB,IPL_T20_SRH,2014
PLY_0389,Moises Henriques,IPL_T20_SRH,IPL_T20_PBKS,2019
PLY_0390,Morne Morkel,,IPL_T20_RR,2009
PLY_0390,Morne Morkel,IPL_T20_RR,IPL_T20_DC,2011
PLY_0390,Morne Morkel,IPL_T20_DC,IPL_T20_KKR,2014
PLY_0391,Mujeeb Ur Rahman,,IPL_T20_PBKS,2018
PLY_0391,Mujeeb Ur Rahman,IPL_T20_PBKS,IPL_T20_SRH,2021
PLY_0391,Mujeeb Ur Rahman,IPL_T20_SRH,IPL_T20_MI,2025
PLY_0392,Mukesh Choudhary,,IPL_T20_CSK,2022
PLY_0393,Mukesh Kumar,,IPL_T20_CSK,2020
PLY_0393,Mukesh Kumar,IPL_T20_CSK,IPL_T20_DC,2023
PLY_0394,Munaf Patel,,IPL_T20_RR,2007
PLY_0394,Munaf Patel,IPL_T20_RR,IPL_T20_MI,2011
PLY_0394,Munaf Patel,IPL_T20_MI,IPL_T20_GL,2017
PLY_0396,Murali Vijay,,IPL_T20_CSK,2009
PLY_0396,Murali Vijay,IPL_T20_CSK,IPL_T20_DC,2014
PLY_0396,Murali Vijay,IPL_T20_DC,IPL_T20_PBKS,2015
PLY_0396,Murali Vijay,IPL_T20_PBKS,IPL_T20_CSK,2018
PLY_0397,Murugan Ashwin,,IPL_T20_RPS,2016
PLY_0397,Murugan Ashwin,IPL_T20_RPS,IPL_T20_DC,2017
PLY_0397,Murugan Ashwin,IPL_T20_DC,IPL_T20_RCB,2018
PLY_0397,Murugan Ashwin,IPL_T20_RCB,IPL_T20_PBKS,2019
PLY_0397,Murugan Ashwin,IPL_T20_PBKS,IPL_T20_MI,2022
PLY_0397,Murugan Ashwin,IPL_T20_MI,IPL_T20_RR,2023
PLY_0399,Mustafizur Rahman,,IPL_T20_SRH,2016
